         209535210 function calls (205158962 primitive calls) in 273.573 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
    18211    0.395    0.000   24.913    0.001 /src/ultra/ultra/baselines/ppo/ppo/network.py:155(forward)
  1307871    2.309    0.000   24.768    0.000 /usr/local/lib/python3.7/dist-packages/scipy/spatial/distance.py:460(minkowski)
  3428102   11.495    0.000   22.007    0.000 /usr/local/lib/python3.7/dist-packages/numpy/linalg/linalg.py:2316(norm)
    36422    0.207    0.000   19.509    0.001 /usr/local/lib/python3.7/dist-packages/torch/nn/modules/container.py:98(forward)
    14381    0.058    0.000   18.478    0.001 /src/smarts/core/sensors.py:995(__call__)
   893956    0.995    0.000   18.436    0.000 {built-in method builtins.min}
    14381    0.041    0.000   17.729    0.001 /src/smarts/core/mission_planner.py:153(waypoint_paths_at)
   109266    0.221    0.000   17.727    0.000 /usr/local/lib/python3.7/dist-packages/torch/nn/modules/linear.py:86(forward)
    14381    0.108    0.000   17.577    0.001 /src/smarts/core/waypoints.py:248(waypoint_paths_along_route)
   109266    0.153    0.000   17.419    0.000 /usr/local/lib/python3.7/dist-packages/torch/nn/functional.py:1355(linear)
   109266   16.921    0.000   16.921    0.000 {built-in method addmm}
  1508745    0.559    0.000   16.618    0.000 /src/ultra/ultra/utils/common.py:256(<lambda>)
    14381    0.200    0.000   16.542    0.001 /src/ultra/ultra/baselines/common/baseline_state_preprocessor.py:139(_adapt_observation_for_baseline)
    28762    0.031    0.000   16.398    0.001 /src/ultra/ultra/baselines/common/state_preprocessor.py:173(extract_closest_waypoint)
    14381    0.159    0.000   14.951    0.001 /src/smarts/core/sensors.py:330(_is_done_with_events)
  2615742    2.707    0.000   12.997    0.000 /usr/local/lib/python3.7/dist-packages/scipy/spatial/distance.py:332(_validate_vector)
 17071358   12.183    0.000   12.183    0.000 {built-in method numpy.array}
    18211    0.184    0.000   12.082    0.001 /src/ultra/ultra/baselines/ppo/ppo/network.py:85(forward)
   302393    2.621    0.000   11.807    0.000 /src/smarts/core/chassis.py:366(pose)
    18211    0.152    0.000   11.654    0.001 /src/ultra/ultra/baselines/ppo/ppo/network.py:43(forward)
     3840    1.265    0.000   10.599    0.003 /usr/local/lib/python3.7/dist-packages/torch/optim/adam.py:49(step)
   101140    0.312    0.000   10.589    0.000 /src/smarts/core/waypoints.py:326(_closest_linked_wp_in_kd_tree_batched)
    14401    0.334    0.000   10.479    0.001 /src/smarts/core/waypoints.py:218(waypoint_paths_on_lane_at)
    14381    0.307    0.000   10.081    0.001 /src/smarts/core/sensors.py:419(_vehicle_is_off_route_and_wrong_way)
    43083    0.222    0.000    9.646    0.000 /src/ultra/ultra/utils/common.py:176(ego_social_safety)
  1307871    1.972    0.000    9.462    0.000 /usr/local/lib/python3.7/dist-packages/scipy/linalg/misc.py:19(norm)
    14154    0.045    0.000    9.325    0.001 ultra/train.py:156(<dictcomp>)
   101140    2.369    0.000    9.316    0.000 {method 'query' of 'sklearn.neighbors._kd_tree.BinaryTree' objects}
    14371    0.266    0.000    9.280    0.001 /src/ultra/ultra/baselines/ppo/ppo/policy.py:146(act)
    29215    0.203    0.000    9.128    0.000 /src/smarts/core/waypoints.py:274(_closest_linked_wp_in_kd_tree_with_pose_batched)
    14401    0.473    0.000    8.611    0.001 /src/smarts/core/waypoints.py:334(_waypoints_starting_at_waypoint)
    42522    0.235    0.000    8.289    0.000 /src/smarts/core/smarts.py:728(_step_provider)
    14401    0.060    0.000    7.215    0.001 /src/smarts/core/waypoints.py:360(<listcomp>)
  2630123    1.364    0.000    7.185    0.000 <__array_function__ internals>:2(atleast_1d)
    14401    2.462    0.000    7.156    0.000 /src/smarts/core/waypoints.py:362(_equally_spaced_path)
    28762    0.236    0.000    6.870    0.000 /src/smarts/core/vehicle.py:236(state)
    14381    0.019    0.000    6.699    0.000 /src/ultra/ultra/baselines/common/state_preprocessor.py:169(extract_ego_goal_path)
  4320912    2.230    0.000    6.681    0.000 <__array_function__ internals>:2(dot)
  1307871    2.661    0.000    6.643    0.000 /usr/local/lib/python3.7/dist-packages/numpy/lib/function_base.py:435(asarray_chkfinite)
  8016395    1.911    0.000    6.619    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/_asarray.py:16(asarray)
103310/101574    0.387    0.000    6.543    0.000 /usr/local/lib/python3.7/dist-packages/sklearn/utils/validation.py:59(inner_f)
    14184    0.065    0.000    6.337    0.000 /src/smarts/core/smarts.py:684(_harmonize_providers)
    88650    0.848    0.000    6.174    0.000 /src/ultra/ultra/utils/common.py:150(get_box)
    28862    0.104    0.000    6.040    0.000 /src/smarts/core/sumo_road_network.py:365(nearest_lanes)
    14381    0.134    0.000    5.995    0.000 /src/smarts/core/waypoints.py:251(<listcomp>)
   102008    0.976    0.000    5.980    0.000 /usr/local/lib/python3.7/dist-packages/sklearn/utils/validation.py:397(check_array)
    14380    0.118    0.000    5.878    0.000 /src/smarts/core/sensors.py:483(_vehicle_is_wrong_way)
    28862    0.453    0.000    5.852    0.000 /usr/share/sumo/tools/sumolib/net/__init__.py:301(getNeighboringLanes)
    88650    0.427    0.000    5.325    0.000 /src/ultra/ultra/utils/geometry.py:28(__init__)
    46080    5.163    0.000    5.163    0.000 {method 'sqrt' of 'torch._C._TensorBase' objects}
    43139    0.210    0.000    5.036    0.000 /usr/share/sumo/tools/traci/connection.py:160(_sendCmd)
   302393    3.439    0.000    5.028    0.000 /src/smarts/core/coordinates.py:175(from_explicit_offset)
    86372    0.434    0.000    4.790    0.000 /src/ultra/ultra/utils/common.py:45(rotate2d_vector)
    14835    0.030    0.000    4.744    0.000 /src/smarts/core/waypoints.py:170(closest_waypoint_batched)
   318591    0.196    0.000    4.639    0.000 <__array_function__ internals>:2(inner)
    14401    0.020    0.000    4.631    0.000 /src/smarts/core/waypoints.py:181(closest_waypoint)
  3319844    2.692    0.000    4.596    0.000 /src/smarts/core/utils/math.py:120(vec_2d)
    43139    0.184    0.000    4.515    0.000 /usr/share/sumo/tools/traci/connection.py:80(_sendExact)
  2630123    2.526    0.000    4.476    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/shape_base.py:25(atleast_1d)
    14380    0.037    0.000    4.457    0.000 /src/smarts/core/waypoints.py:198(closest_waypoint_on_lane)
   132049    0.297    0.000    4.347    0.000 {built-in method builtins.sorted}
   100685    0.121    0.000    4.333    0.000 /src/smarts/core/vehicle.py:257(pose)
    14174    0.126    0.000    4.286    0.000 /src/smarts/core/bubble_manager.py:354(step)
   101061    0.190    0.000    4.143    0.000 /src/smarts/core/vehicle.py:272(position)
   257556    0.858    0.000    3.808    0.000 /src/smarts/core/utils/cache.py:89(__call__)
    14184    0.045    0.000    3.732    0.000 /src/smarts/core/sumo_traffic_simulation.py:323(step)
    14381    0.044    0.000    3.731    0.000 /src/smarts/core/sensors.py:387(_vehicle_is_off_road)
  1587028    3.673    0.000    3.673    0.000 {method 'reduce' of 'numpy.ufunc' objects}
    14184    0.155    0.000    3.661    0.000 /src/smarts/core/sumo_traffic_simulation.py:336(sync)
    71905    0.648    0.000    3.561    0.000 /src/smarts/core/chassis.py:429(longitudinal_lateral_speed)
   220068    0.532    0.000    3.560    0.000 /usr/share/sumo/tools/sumolib/geomhelper.py:126(distancePointToPolygon)
    14174    0.289    0.000    3.502    0.000 /src/smarts/core/motion_planner_provider.py:57(step)
    14174    0.017    0.000    3.482    0.000 /src/smarts/core/smarts.py:234(<listcomp>)
    43139    0.193    0.000    3.432    0.000 /usr/share/sumo/tools/traci/connection.py:61(_recvExact)
  1307871    0.535    0.000    3.387    0.000 {method 'all' of 'numpy.ndarray' objects}
    14184    0.281    0.000    3.380    0.000 /usr/share/sumo/tools/traci/connection.py:294(simulationStep)
    57524    0.369    0.000    3.374    0.000 /src/smarts/core/chassis.py:409(velocity_vectors)
    14174    0.101    0.000    3.305    0.000 /src/smarts/core/smarts.py:817(_perform_agent_actions)
    14174    0.221    0.000    3.239    0.000 {method 'poll' of 'panda3d.core.AsyncTaskManager' objects}
    86278    3.169    0.000    3.169    0.000 {method 'recv' of '_socket.socket' objects}
    14381    0.048    0.000    3.138    0.000 /src/smarts/core/sumo_road_network.py:504(point_is_within_road)
     2484    0.032    0.000    3.068    0.001 /src/ultra/ultra/utils/geometry.py:196(intersects)
    14361    0.070    0.000    3.058    0.000 /src/smarts/core/sumo_traffic_simulation.py:456(_move_vehicle)
    14174    0.884    0.000    3.040    0.000 /src/smarts/core/bezier_motion_planner.py:35(trajectory_batched)
   602856    0.872    0.000    3.009    0.000 /usr/share/sumo/tools/sumolib/geomhelper.py:111(distancePointToLine)
    29215    0.022    0.000    3.000    0.000 /src/smarts/core/waypoints.py:318(<listcomp>)
    28901    0.057    0.000    2.962    0.000 /usr/share/sumo/tools/traci/domain.py:182(_setCmd)
    14361    0.091    0.000    2.950    0.000 /src/smarts/core/controllers/__init__.py:53(perform_action)
  1336673    0.384    0.000    2.949    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/_methods.py:47(_all)
   177300    1.744    0.000    2.949    0.000 /src/ultra/ultra/utils/geometry.py:103(_getunrotatedegocorners)
     4968    0.297    0.000    2.948    0.001 /src/ultra/ultra/utils/geometry.py:261(intersectswithlines)
  1646994    2.153    0.000    2.929    0.000 /src/smarts/core/coordinates.py:52(__new__)
   102008    0.760    0.000    2.873    0.000 /usr/local/lib/python3.7/dist-packages/sklearn/utils/validation.py:76(_assert_all_finite)
   282118    0.645    0.000    2.863    0.000 /src/smarts/core/waypoints.py:320(<lambda>)
       10    0.000    0.000    2.479    0.248 /src/smarts/env/hiway_env.py:187(reset)
   862874    1.089    0.000    2.397    0.000 /src/smarts/core/utils/math.py:81(squared_dist)
   265890    0.276    0.000    2.291    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/fromnumeric.py:55(_wrapfunc)
    14174    0.111    0.000    2.286    0.000 /src/smarts/core/bubble_manager.py:360(_sync_cursors)
    14361    0.021    0.000    2.254    0.000 /usr/share/sumo/tools/traci/_vehicle.py:1579(moveToXY)
    88650    0.513    0.000    2.196    0.000 /src/ultra/ultra/utils/geometry.py:130(getcorners)
    14174    0.062    0.000    2.178    0.000 /usr/local/lib/python3.7/dist-packages/direct/showbase/ShowBase.py:2142(__igLoop)
    14174    2.073    0.000    2.073    0.000 {method 'renderFrame' of 'panda3d.core.GraphicsEngine' objects}
   353962    0.603    0.000    1.832    0.000 /src/smarts/core/coordinates.py:101(relative_to)
    57464    0.104    0.000    1.780    0.000 /src/smarts/core/waypoints.py:82(signed_lateral_error)
  3500117    1.773    0.000    1.773    0.000 {method 'ravel' of 'numpy.ndarray' objects}
  3209016    0.823    0.000    1.764    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/_asarray.py:88(asanyarray)
283661/14174    0.539    0.000    1.737    0.000 /usr/lib/python3.7/copy.py:132(deepcopy)
   102008    0.214    0.000    1.721    0.000 /usr/local/lib/python3.7/dist-packages/sklearn/utils/extmath.py:686(_safe_accumulator_op)
    71845    0.358    0.000    1.681    0.000 /src/ultra/ultra/utils/common.py:267(<listcomp>)
    42562    0.065    0.000    1.666    0.000 /src/smarts/core/utils/cache.py:127(wrapper)
    14174    0.151    0.000    1.657    0.000 /src/smarts/core/vehicle_index.py:136(__deepcopy__)
    14184    0.122    0.000    1.587    0.000 /src/smarts/core/smarts.py:577(_pybullet_provider_sync)
   222047    0.407    0.000    1.545    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/fromnumeric.py:73(_wrapreduction)
    14361    0.017    0.000    1.530    0.000 /src/smarts/core/vehicle.py:503(step)
    14361    0.027    0.000    1.515    0.000 /src/smarts/core/vehicle.py:507(control)
    14361    0.029    0.000    1.512    0.000 /src/smarts/core/chassis.py:506(step)
    92160    1.491    0.000    1.491    0.000 {method 'mul_' of 'torch._C._TensorBase' objects}
    14381    0.111    0.000    1.490    0.000 /src/smarts/core/chassis.py:523(control)
   534643    1.486    0.000    1.486    0.000 {method 'reshape' of 'torch._C._TensorBase' objects}
    57257    0.147    0.000    1.465    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/_methods.py:97(_clip)
   302393    1.421    0.000    1.459    0.000 /src/smarts/core/utils/math.py:39(yaw_from_quaternion)
    14361    0.052    0.000    1.433    0.000 /src/smarts/core/chassis.py:668(_set_road_friction)
15996186/15996078    1.374    0.000    1.428    0.000 {built-in method builtins.len}
    57464    0.588    0.000    1.425    0.000 /src/smarts/core/utils/math.py:93(signed_dist_to_line)
    18211    0.159    0.000    1.386    0.000 /src/ultra/ultra/baselines/ppo/ppo/network.py:98(<listcomp>)
   676794    0.894    0.000    1.371    0.000 /usr/local/lib/python3.7/dist-packages/pybullet_utils/bullet_client.py:41(__getattr__)
  5096581    0.941    0.000    1.364    0.000 {built-in method builtins.isinstance}
      359    0.000    0.000    1.348    0.004 {built-in method builtins.next}
   602876    1.011    0.000    1.346    0.000 /usr/share/sumo/tools/sumolib/geomhelper.py:58(lineOffsetWithMinimumDistanceToPoint)
    43083    0.039    0.000    1.344    0.000 <__array_function__ internals>:2(clip)
    29215    0.029    0.000    1.341    0.000 /src/smarts/core/waypoints.py:283(<listcomp>)
       10    0.000    0.000    1.340    0.134 /src/smarts/core/scenario.py:240(variations_for_all_scenario_roots)
  1494364    1.323    0.000    1.323    0.000 /src/ultra/ultra/utils/common.py:284(get_relative_pos)
    18211    0.155    0.000    1.299    0.000 /src/ultra/ultra/baselines/ppo/ppo/network.py:57(<listcomp>)
    28862    0.543    0.000    1.286    0.000 /usr/local/lib/python3.7/dist-packages/rtree/index.py:614(intersection)
       10    0.000    0.000    1.262    0.126 /src/smarts/core/scenario.py:172(__init__)
    14904    0.597    0.000    1.255    0.000 /src/ultra/ultra/utils/geometry.py:211(_get_line_intersect_with_planes_3d)
    43083    0.053    0.000    1.220    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/fromnumeric.py:2021(clip)
   114928    0.093    0.000    1.207    0.000 <__array_function__ internals>:2(argmin)
   102363    0.097    0.000    1.202    0.000 <__array_function__ internals>:2(sum)
       10    0.018    0.002    1.196    0.120 /src/smarts/core/waypoints.py:133(__init__)
  3399754    0.872    0.000    1.191    0.000 /usr/local/lib/python3.7/dist-packages/numpy/linalg/linalg.py:121(isComplexType)
    29215    0.031    0.000    1.189    0.000 /src/smarts/core/waypoints.py:292(<listcomp>)
    14174    0.092    0.000    1.186    0.000 /src/smarts/core/vehicle_index.py:102(__and__)
   290378    0.326    0.000    1.181    0.000 /src/smarts/core/waypoints.py:285(<lambda>)
    28762    0.086    0.000    1.160    0.000 /src/smarts/core/chassis.py:385(steering)
    29215    0.408    0.000    1.158    0.000 /src/smarts/core/waypoints.py:293(<listcomp>)
    98763    1.142    0.000    1.142    0.000 {built-in method cat}
  1606830    0.997    0.000    1.127    0.000 /usr/share/sumo/tools/sumolib/geomhelper.py:32(distance)
    43083    0.073    0.000    1.124    0.000 {method 'clip' of 'numpy.generic' objects}
    92160    1.112    0.000    1.112    0.000 {method 'add_' of 'torch._C._TensorBase' objects}
    18211    0.943    0.000    1.103    0.000 /usr/local/lib/python3.7/dist-packages/torch/distributions/normal.py:70(log_prob)
       10    0.001    0.000    1.096    0.110 /src/smarts/core/smarts.py:301(reset)
    14174    0.157    0.000    1.084    0.000 /src/smarts/core/vehicle_index.py:110(_subset)
    71815    0.140    0.000    1.046    0.000 /src/smarts/core/vehicle_index.py:238(vehicles_by_actor_id)
       10    0.001    0.000    1.040    0.104 /src/smarts/core/waypoints.py:481(_interpolate_shape_waypoints)
      860    0.008    0.000    1.039    0.001 /src/smarts/core/waypoints.py:495(_interpolate_from_shape_wp)
   114928    0.093    0.000    1.030    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/fromnumeric.py:1193(argmin)
    46080    1.029    0.000    1.029    0.000 {method 'addcdiv_' of 'torch._C._TensorBase' objects}
    14381    0.122    0.000    1.020    0.000 /src/smarts/core/chassis.py:570(_apply_brake)
    14184    0.025    0.000    1.017    0.000 /src/smarts/core/smarts.py:851(_sync_panda3d)
    14174    0.325    0.000    1.012    0.000 /src/smarts/core/vehicle_index.py:299(sync)
   114514    0.413    0.000    1.006    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/_methods.py:63(_clip_dep_is_scalar_nan)
   102363    0.172    0.000    1.003    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/fromnumeric.py:2092(sum)
      900    0.397    0.000    0.997    0.001 /src/smarts/core/waypoints.py:545(_process_interp_for_lane_wp)
   520262    0.990    0.000    0.990    0.000 /usr/local/lib/python3.7/dist-packages/torch/tensor.py:462(<lambda>)
    14381    0.093    0.000    0.989    0.000 /src/ultra/ultra/baselines/common/state_preprocessor.py:57(get_social_vehicles_representation)
    14361    0.076    0.000    0.972    0.000 /src/smarts/core/vehicle.py:510(sync_to_panda3d)
    14174    0.059    0.000    0.958    0.000 /src/smarts/core/agent_manager.py:226(fetch_agent_actions)
   302413    0.355    0.000    0.951    0.000 /src/smarts/core/utils/math.py:60(fast_quaternion_from_angle)
     3960    0.391    0.000    0.941    0.000 /src/ultra/ultra/baselines/ppo/ppo/policy.py:237(get_minibatch)
    42512    0.644    0.000    0.905    0.000 /src/smarts/core/vehicle_index.py:157(agent_vehicle_ids)
   308078    0.229    0.000    0.905    0.000 /src/smarts/core/waypoints.py:727(_edge)
    28802    0.029    0.000    0.904    0.000 <__array_function__ internals>:2(ediff1d)
   287430    0.566    0.000    0.896    0.000 /src/smarts/core/vehicle_index.py:41(_2id)
     4968    0.043    0.000    0.894    0.000 /src/ultra/ultra/utils/geometry.py:181(_getnormals)
    14174    0.070    0.000    0.886    0.000 /src/smarts/core/agent_manager.py:262(_filter_social_agent_actions_for_controlled_vehicles)
    14381    0.061    0.000    0.876    0.000 /src/smarts/core/sensors.py:380(_agent_reached_goal)
    14381    0.165    0.000    0.863    0.000 /src/ultra/ultra/baselines/common/social_vehicle_extraction.py:93(get_social_vehicles_leading)
    14904    0.010    0.000    0.851    0.000 <__array_function__ internals>:2(cross)
  1307871    0.596    0.000    0.846    0.000 /usr/local/lib/python3.7/dist-packages/scipy/linalg/blas.py:372(getter)
   352015    0.165    0.000    0.845    0.000 /src/smarts/core/sumo_road_network.py:289(lane_by_id)
  9862518    0.844    0.000    0.844    0.000 {method 'append' of 'list' objects}
    28802    0.290    0.000    0.831    0.000 /usr/local/lib/python3.7/dist-packages/numpy/lib/arraysetops.py:50(ediff1d)
    14904    0.283    0.000    0.813    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/numeric.py:1421(cross)
  7335424    0.812    0.000    0.812    0.000 {built-in method builtins.issubclass}
    57524    0.042    0.000    0.804    0.000 /src/smarts/core/waypoints.py:260(<lambda>)
    14381    0.068    0.000    0.794    0.000 /src/smarts/core/sensors.py:1118(__call__)
   102008    0.334    0.000    0.780    0.000 /usr/local/lib/python3.7/dist-packages/sklearn/utils/validation.py:180(_num_samples)
99212/85038    0.113    0.000    0.763    0.000 /usr/lib/python3.7/copy.py:237(_deepcopy_dict)
   115362    0.270    0.000    0.752    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/fromnumeric.py:42(_wrapit)
    14361    0.016    0.000    0.733    0.000 /usr/share/sumo/tools/traci/_vehicle.py:1319(setSpeed)
    14381    0.013    0.000    0.709    0.000 /src/smarts/core/scenario.py:131(is_complete)
    14401    0.016    0.000    0.698    0.000 <__array_function__ internals>:2(linspace)
    14381    0.055    0.000    0.696    0.000 /src/smarts/core/scenario.py:92(is_reached)
    14381    0.013    0.000    0.684    0.000 <__array_function__ internals>:2(hstack)
   353395    0.412    0.000    0.683    0.000 /usr/share/sumo/tools/sumolib/net/__init__.py:260(getLane)
    43123    0.063    0.000    0.681    0.000 /src/smarts/core/vehicle.py:205(speed)
    72844    0.062    0.000    0.665    0.000 /usr/local/lib/python3.7/dist-packages/torch/nn/modules/activation.py:93(forward)
    28762    0.029    0.000    0.664    0.000 <__array_function__ internals>:2(mean)
    14381    0.059    0.000    0.664    0.000 /src/smarts/core/sensors.py:873(track_latest_driven_path)
    14381    0.109    0.000    0.653    0.000 /src/ultra/ultra/baselines/common/baseline_state_preprocessor.py:108(<listcomp>)
    14401    0.295    0.000    0.647    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/function_base.py:26(linspace)
   257556    0.213    0.000    0.640    0.000 /src/smarts/core/utils/cache.py:116(__get__)
       10    0.001    0.000    0.639    0.064 /src/smarts/core/smarts.py:338(setup)
    28722    0.047    0.000    0.620    0.000 /usr/local/lib/python3.7/dist-packages/shapely/geometry/point.py:36(__init__)
    43083    0.046    0.000    0.612    0.000 /src/smarts/core/smarts.py:729(agent_controls_vehicles)
    43123    0.325    0.000    0.611    0.000 /src/smarts/core/chassis.py:402(speed)
    14174    0.116    0.000    0.609    0.000 /src/smarts/core/smarts.py:855(_process_collisions)
    28762    0.110    0.000    0.604    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/fromnumeric.py:3231(mean)
    72844    0.038    0.000    0.603    0.000 /usr/local/lib/python3.7/dist-packages/torch/nn/functional.py:904(relu)
    14184    0.047    0.000    0.593    0.000 /src/smarts/core/agent_manager.py:136(<dictcomp>)
    14174    0.018    0.000    0.591    0.000 /src/smarts/core/bezier_motion_planner.py:86(cubic_bezier)
    43139    0.590    0.000    0.590    0.000 {method 'send' of '_socket.socket' objects}
     3840    0.062    0.000    0.587    0.000 /usr/local/lib/python3.7/dist-packages/torch/optim/optimizer.py:159(zero_grad)
    42642    0.133    0.000    0.582    0.000 /usr/lib/python3.7/copy.py:269(_reconstruct)
    14401    0.368    0.000    0.572    0.000 /src/smarts/core/utils/math.py:259(inplace_unwrap)
    28722    0.078    0.000    0.570    0.000 /usr/local/lib/python3.7/dist-packages/shapely/geometry/point.py:130(_set_coords)
    72844    0.566    0.000    0.566    0.000 {built-in method relu}
    14381    0.027    0.000    0.547    0.000 /src/smarts/core/vehicle_index.py:246(vehicle_is_shadowed)
    99218    0.541    0.000    0.541    0.000 /src/smarts/core/bezier_motion_planner.py:80(linear_bezier)
  1824764    0.533    0.000    0.533    0.000 {built-in method __new__ of type object at 0x55e551edbd40}
    72005    0.044    0.000    0.530    0.000 <__array_function__ internals>:2(interp)
  1646994    0.527    0.000    0.527    0.000 /src/smarts/core/coordinates.py:49(__init__)
    88650    0.226    0.000    0.514    0.000 /src/ultra/ultra/utils/geometry.py:80(getyawrollpitchrotation)
    28348    0.031    0.000    0.503    0.000 /src/smarts/core/bezier_motion_planner.py:83(quadratic_bezier)
    46068    0.503    0.000    0.503    0.000 {method 'zero_' of 'torch._C._TensorBase' objects}
    46080    0.500    0.000    0.500    0.000 {method 'addcmul_' of 'torch._C._TensorBase' objects}
    14381    0.106    0.000    0.498    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/shape_base.py:286(hstack)
    57464    0.062    0.000    0.497    0.000 /src/smarts/core/waypoints.py:68(relative_heading)
   101140    0.131    0.000    0.495    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/numeric.py:283(full)
    28762    0.155    0.000    0.494    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/_methods.py:134(_mean)
   129349    0.083    0.000    0.491    0.000 <__array_function__ internals>:2(ndim)
   257556    0.241    0.000    0.484    0.000 /src/smarts/core/utils/cache.py:46(_make_key)
  4320912    0.478    0.000    0.478    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/multiarray.py:707(dot)
  1021248    0.358    0.000    0.475    0.000 /usr/share/sumo/tools/traci/domain.py:78(reset)
    44732    0.024    0.000    0.472    0.000 <__array_function__ internals>:2(moveaxis)
    14184    0.072    0.000    0.465    0.000 /usr/share/sumo/tools/traci/connection.py:182(_readSubscription)
   102008    0.103    0.000    0.458    0.000 /usr/lib/python3.7/warnings.py:165(simplefilter)
    14371    0.063    0.000    0.455    0.000 /usr/local/lib/python3.7/dist-packages/torch/distributions/normal.py:60(sample)
    18211    0.096    0.000    0.440    0.000 /usr/local/lib/python3.7/dist-packages/torch/distributions/normal.py:43(__init__)
  1708744    0.439    0.000    0.440    0.000 {built-in method builtins.getattr}
    14174    0.020    0.000    0.436    0.000 /src/smarts/core/smarts.py:707(<dictcomp>)
    42562    0.189    0.000    0.432    0.000 /src/smarts/core/utils/cache.py:122(_clear_caches)
    14381    0.121    0.000    0.432    0.000 /src/ultra/ultra/baselines/common/baseline_state_preprocessor.py:102(<listcomp>)
    72005    0.098    0.000    0.430    0.000 /usr/local/lib/python3.7/dist-packages/numpy/lib/function_base.py:1269(interp)
    14174    0.016    0.000    0.429    0.000 {method 'clip' of 'numpy.ndarray' objects}
    14381    0.109    0.000    0.428    0.000 /src/smarts/core/sensors.py:925(append_waypoint_if_new)
   257556    0.305    0.000    0.427    0.000 /src/smarts/core/utils/cache.py:82(__init__)
