         9936707 function calls (9649948 primitive calls) in 10.560 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     9504    0.382    0.000    0.798    0.000 /src/ultra/ultra/utils/geometry.py:211(_get_line_intersect_with_planes_3d)
       10    0.001    0.000    0.783    0.078 /src/smarts/core/waypoints.py:481(_interpolate_shape_waypoints)
      860    0.008    0.000    0.782    0.001 /src/smarts/core/waypoints.py:495(_interpolate_from_shape_wp)
     1656    0.008    0.000    0.781    0.000 /src/ultra/ultra/utils/common.py:301(get_path_to_goal)
     3312    0.005    0.000    0.768    0.000 /src/ultra/ultra/utils/common.py:296(get_closest_point_index)
    37943    0.024    0.000    0.751    0.000 /usr/local/lib/python3.7/dist-packages/scipy/spatial/distance.py:584(euclidean)
      900    0.270    0.000    0.739    0.001 /src/smarts/core/waypoints.py:545(_process_interp_for_lane_wp)
     3312    0.015    0.000    0.728    0.000 /src/ultra/ultra/utils/common.py:297(<listcomp>)
    37943    0.068    0.000    0.727    0.000 /usr/local/lib/python3.7/dist-packages/scipy/spatial/distance.py:460(minkowski)
       10    0.001    0.000    0.648    0.065 /src/smarts/core/smarts.py:338(setup)
     3168    0.028    0.000    0.570    0.000 /src/ultra/ultra/utils/geometry.py:181(_getnormals)
    37265    0.032    0.000    0.553    0.000 {built-in method builtins.min}
     9504    0.006    0.000    0.542    0.000 <__array_function__ internals>:2(cross)
      429    0.002    0.000    0.529    0.001 /src/smarts/core/sensors.py:995(__call__)
     9504    0.179    0.000    0.518    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/numeric.py:1421(cross)
      429    0.001    0.000    0.507    0.001 /src/smarts/core/mission_planner.py:153(waypoint_paths_at)
      429    0.003    0.000    0.503    0.001 /src/smarts/core/waypoints.py:248(waypoint_paths_along_route)
      429    0.006    0.000    0.498    0.001 /src/ultra/ultra/baselines/common/baseline_state_preprocessor.py:139(_adapt_observation_for_baseline)
      858    0.001    0.000    0.489    0.001 /src/ultra/ultra/baselines/common/state_preprocessor.py:173(extract_closest_waypoint)
   626432    0.482    0.000    0.482    0.000 {built-in method numpy.array}
    43785    0.016    0.000    0.482    0.000 /src/ultra/ultra/utils/common.py:256(<lambda>)
      277    0.001    0.000    0.461    0.002 ultra/train.py:165(<dictcomp>)
      409    0.005    0.000    0.459    0.001 /src/ultra/ultra/baselines/dqn/dqn/policy.py:288(step)
      297    0.001    0.000    0.439    0.001 /src/smarts/core/trap_manager.py:103(step)
       20    0.000    0.000    0.436    0.022 /src/smarts/core/trap_manager.py:268(_make_vehicle)
       20    0.000    0.000    0.416    0.021 /src/smarts/core/vehicle_index.py:536(build_agent_vehicle)
       10    0.000    0.000    0.399    0.040 /src/smarts/core/smarts.py:671(_setup_providers)
       10    0.000    0.000    0.398    0.040 /src/smarts/core/sumo_traffic_simulation.py:239(setup)
      409    0.228    0.001    0.397    0.001 /src/ultra/ultra/baselines/dqn/dqn/policy.py:211(soft_update)
       20    0.001    0.000    0.393    0.020 /src/smarts/core/vehicle.py:300(build_agent_vehicle)
    75886    0.081    0.000    0.381    0.000 /usr/local/lib/python3.7/dist-packages/scipy/spatial/distance.py:332(_validate_vector)
        5    0.001    0.000    0.378    0.076 /src/smarts/core/sumo_traffic_simulation.py:133(_initialize_traci_conn)
      429    0.005    0.000    0.367    0.001 /src/smarts/core/sensors.py:330(_is_done_with_events)
     1162    0.008    0.000    0.361    0.000 /src/smarts/core/waypoints.py:274(_closest_linked_wp_in_kd_tree_with_pose_batched)
     9253    0.080    0.000    0.356    0.000 /src/smarts/core/chassis.py:366(pose)
     3327    0.010    0.000    0.344    0.000 /src/smarts/core/waypoints.py:326(_closest_linked_wp_in_kd_tree_batched)
       20    0.000    0.000    0.339    0.017 /usr/local/lib/python3.7/dist-packages/yaml/__init__.py:154(safe_load)
       20    0.001    0.000    0.339    0.017 /usr/local/lib/python3.7/dist-packages/yaml/__init__.py:103(load)
       20    0.000    0.000    0.336    0.017 /usr/local/lib/python3.7/dist-packages/yaml/constructor.py:47(get_single_data)
       20    0.000    0.000    0.326    0.016 /usr/local/lib/python3.7/dist-packages/yaml/composer.py:29(get_single_node)
       20    0.000    0.000    0.324    0.016 /usr/local/lib/python3.7/dist-packages/yaml/composer.py:50(compose_document)
  2020/20    0.004    0.000    0.324    0.016 /usr/local/lib/python3.7/dist-packages/yaml/composer.py:63(compose_node)
   140/20    0.002    0.000    0.323    0.016 /usr/local/lib/python3.7/dist-packages/yaml/composer.py:117(compose_mapping_node)
      449    0.011    0.000    0.308    0.001 /src/smarts/core/waypoints.py:218(waypoint_paths_on_lane_at)
     5500    0.004    0.000    0.308    0.000 /usr/local/lib/python3.7/dist-packages/yaml/parser.py:94(check_event)
    28532    0.015    0.000    0.303    0.000 <__array_function__ internals>:2(moveaxis)
     3327    0.079    0.000    0.302    0.000 {method 'query' of 'sklearn.neighbors._kd_tree.BinaryTree' objects}
    37943    0.059    0.000    0.279    0.000 /usr/local/lib/python3.7/dist-packages/scipy/linalg/misc.py:19(norm)
    15000    0.011    0.000    0.275    0.000 /usr/local/lib/python3.7/dist-packages/yaml/scanner.py:113(check_token)
     4038    0.036    0.000    0.270    0.000 /src/ultra/ultra/utils/common.py:150(get_box)
    89653    0.043    0.000    0.270    0.000 <__array_function__ internals>:2(inner)
   170379    0.088    0.000    0.269    0.000 <__array_function__ internals>:2(dot)
    28532    0.086    0.000    0.267    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/numeric.py:1340(moveaxis)
4747/3611    0.017    0.000    0.266    0.000 /usr/local/lib/python3.7/dist-packages/sklearn/utils/validation.py:59(inner_f)
      429    0.008    0.000    0.258    0.001 /src/smarts/core/sensors.py:419(_vehicle_is_off_route_and_wrong_way)
        5    0.250    0.050    0.250    0.050 {built-in method time.sleep}
      449    0.014    0.000    0.249    0.001 /src/smarts/core/waypoints.py:334(_waypoints_starting_at_waypoint)
     4038    0.018    0.000    0.234    0.000 /src/ultra/ultra/utils/geometry.py:28(__init__)
      733    0.002    0.000    0.229    0.000 /src/smarts/core/waypoints.py:170(closest_waypoint_batched)
       70    0.000    0.000    0.226    0.003 /src/smarts/core/sumo_road_network.py:124(from_file)
       70    0.001    0.000    0.224    0.003 /usr/share/sumo/tools/sumolib/net/__init__.py:778(readNet)
   290510    0.070    0.000    0.224    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/_asarray.py:16(asarray)
    45611    0.061    0.000    0.223    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/fromnumeric.py:73(_wrapreduction)
     3895    0.037    0.000    0.223    0.000 /usr/local/lib/python3.7/dist-packages/sklearn/utils/validation.py:397(check_array)
      140    0.000    0.000    0.220    0.002 /usr/lib/python3.7/xml/sax/__init__.py:29(parse)
     1000    0.002    0.000    0.218    0.000 /usr/local/lib/python3.7/dist-packages/yaml/parser.py:446(parse_block_mapping_value)
      140    0.001    0.000    0.218    0.002 /usr/lib/python3.7/xml/sax/expatreader.py:103(parse)
    85006    0.214    0.000    0.214    0.000 {method 'reduce' of 'numpy.ufunc' objects}
    15840    0.012    0.000    0.214    0.000 <__array_function__ internals>:2(stack)
      140    0.001    0.000    0.211    0.002 /usr/lib/python3.7/xml/sax/xmlreader.py:115(parse)
    76315    0.040    0.000    0.211    0.000 <__array_function__ internals>:2(atleast_1d)
      449    0.002    0.000    0.208    0.000 /src/smarts/core/waypoints.py:360(<listcomp>)
      449    0.064    0.000    0.206    0.000 /src/smarts/core/waypoints.py:362(_equally_spaced_path)
      140    0.000    0.000    0.206    0.001 /usr/lib/python3.7/xml/sax/expatreader.py:206(feed)
      140    0.049    0.000    0.205    0.001 {method 'Parse' of 'pyexpat.xmlparser' objects}
      429    0.001    0.000    0.203    0.000 /src/ultra/ultra/baselines/common/state_preprocessor.py:169(extract_ego_goal_path)
      858    0.007    0.000    0.202    0.000 /src/smarts/core/vehicle.py:236(state)
    37943    0.078    0.000    0.194    0.000 /usr/local/lib/python3.7/dist-packages/numpy/lib/function_base.py:435(asarray_chkfinite)
      891    0.006    0.000    0.185    0.000 /src/smarts/core/smarts.py:728(_step_provider)
    31839    0.024    0.000    0.184    0.000 {built-in method builtins.sorted}
      429    0.004    0.000    0.176    0.000 /src/smarts/core/sensors.py:483(_vehicle_is_wrong_way)
      307    0.002    0.000    0.173    0.001 /src/smarts/core/smarts.py:684(_harmonize_providers)
      429    0.004    0.000    0.172    0.000 /src/smarts/core/waypoints.py:251(<listcomp>)
    15840    0.051    0.000    0.166    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/shape_base.py:357(stack)
    24300    0.014    0.000    0.162    0.000 /usr/local/lib/python3.7/dist-packages/yaml/scanner.py:145(need_more_tokens)
     1358    0.007    0.000    0.157    0.000 /usr/share/sumo/tools/traci/connection.py:160(_sendCmd)
     9253    0.104    0.000    0.152    0.000 /src/smarts/core/coordinates.py:175(from_explicit_offset)
    10290    0.009    0.000    0.146    0.000 /usr/lib/python3.7/xml/sax/expatreader.py:332(start_element)
    25020    0.145    0.000    0.145    0.000 /usr/local/lib/python3.7/dist-packages/yaml/scanner.py:279(stale_possible_simple_keys)
     2798    0.014    0.000    0.143    0.000 /src/ultra/ultra/utils/common.py:45(rotate2d_vector)
    57104    0.096    0.000    0.142    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/numeric.py:1277(normalize_axis_tuple)
      449    0.001    0.000    0.142    0.000 /src/smarts/core/waypoints.py:181(closest_waypoint)
     1358    0.005    0.000    0.140    0.000 /usr/share/sumo/tools/traci/connection.py:80(_sendExact)
    10290    0.038    0.000    0.135    0.000 /usr/share/sumo/tools/sumolib/net/__init__.py:568(startElement)
      429    0.001    0.000    0.134    0.000 /src/smarts/core/waypoints.py:198(closest_waypoint_on_lane)
    96354    0.078    0.000    0.134    0.000 /src/smarts/core/utils/math.py:120(vec_2d)
     3247    0.006    0.000    0.134    0.000 /src/smarts/core/vehicle.py:272(position)
     8076    0.078    0.000    0.132    0.000 /src/ultra/ultra/utils/geometry.py:103(_getunrotatedegocorners)
    76315    0.074    0.000    0.131    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/shape_base.py:25(atleast_1d)
     3023    0.004    0.000    0.128    0.000 /src/smarts/core/vehicle.py:257(pose)
      958    0.003    0.000    0.122    0.000 /src/smarts/core/sumo_road_network.py:365(nearest_lanes)
    72504    0.090    0.000    0.121    0.000 /src/smarts/core/coordinates.py:52(__new__)
    18814    0.007    0.000    0.121    0.000 /usr/local/lib/python3.7/dist-packages/torch/nn/modules/module.py:846(parameters)
     1162    0.001    0.000    0.120    0.000 /src/smarts/core/waypoints.py:318(<listcomp>)
      958    0.009    0.000    0.117    0.000 /usr/share/sumo/tools/sumolib/net/__init__.py:301(getNeighboringLanes)
    11244    0.026    0.000    0.114    0.000 /src/smarts/core/waypoints.py:320(<lambda>)
    18814    0.006    0.000    0.113    0.000 /usr/local/lib/python3.7/dist-packages/torch/nn/modules/module.py:870(named_parameters)
      297    0.005    0.000    0.111    0.000 {method 'poll' of 'panda3d.core.AsyncTaskManager' objects}
     1358    0.006    0.000    0.110    0.000 /usr/share/sumo/tools/traci/connection.py:61(_recvExact)
      307    0.004    0.000    0.108    0.000 /src/smarts/core/sumo_traffic_simulation.py:336(sync)
    18814    0.030    0.000    0.108    0.000 /usr/local/lib/python3.7/dist-packages/torch/nn/modules/module.py:833(_named_members)
     3895    0.029    0.000    0.108    0.000 /usr/local/lib/python3.7/dist-packages/sklearn/utils/validation.py:76(_assert_all_finite)
     2900    0.007    0.000    0.107    0.000 /usr/local/lib/python3.7/dist-packages/yaml/scanner.py:156(fetch_more_tokens)
     2145    0.019    0.000    0.105    0.000 /src/smarts/core/chassis.py:429(longitudinal_lateral_speed)
     2716    0.102    0.000    0.102    0.000 {method 'recv' of '_socket.socket' objects}
        5    0.000    0.000    0.102    0.020 /usr/lib/python3.7/subprocess.py:681(__init__)
       10    0.005    0.000    0.102    0.010 /src/smarts/core/smarts.py:392(_setup_bullet_client)
        5    0.000    0.000    0.102    0.020 /usr/lib/python3.7/subprocess.py:1412(_execute_child)
    12672    0.009    0.000    0.101    0.000 <__array_function__ internals>:2(amin)
      297    0.000    0.000    0.101    0.000 /src/smarts/core/smarts.py:234(<listcomp>)
     1716    0.011    0.000    0.100    0.000 /src/smarts/core/chassis.py:409(velocity_vectors)
    37943    0.016    0.000    0.099    0.000 {method 'all' of 'numpy.ndarray' objects}
      297    0.003    0.000    0.098    0.000 /src/smarts/core/bubble_manager.py:354(step)
     4038    0.021    0.000    0.096    0.000 /src/ultra/ultra/utils/geometry.py:130(getcorners)
       30    0.000    0.000    0.096    0.003 /src/smarts/core/scenario.py:812(map_bounding_box)
       10    0.002    0.000    0.095    0.010 /src/ultra/ultra/utils/episode.py:255(record_tensorboard)
     6870    0.022    0.000    0.095    0.000 /src/smarts/core/utils/cache.py:89(__call__)
    34172    0.043    0.000    0.095    0.000 /src/smarts/core/utils/math.py:81(squared_dist)
      297    0.003    0.000    0.090    0.000 /src/smarts/core/smarts.py:817(_perform_agent_actions)
      997    0.002    0.000    0.088    0.000 /usr/share/sumo/tools/traci/domain.py:182(_setCmd)
    38841    0.011    0.000    0.086    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/_methods.py:47(_all)
    12672    0.008    0.000    0.086    0.000 <__array_function__ internals>:2(amax)
      429    0.001    0.000    0.086    0.000 /src/smarts/core/sensors.py:979(__call__)
      429    0.003    0.000    0.085    0.000 /src/smarts/core/smarts.py:779(neighborhood_vehicles_around_vehicle)
      297    0.002    0.000    0.084    0.000 /usr/local/lib/python3.7/dist-packages/direct/showbase/ShowBase.py:2142(__igLoop)
      307    0.001    0.000    0.084    0.000 /src/smarts/core/sumo_traffic_simulation.py:323(step)
    12672    0.015    0.000    0.083    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/fromnumeric.py:2676(amin)
    10016    0.010    0.000    0.083    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/fromnumeric.py:55(_wrapfunc)
     1140    0.002    0.000    0.082    0.000 /usr/local/lib/python3.7/dist-packages/yaml/parser.py:427(parse_block_mapping_key)
      297    0.081    0.000    0.081    0.000 {method 'renderFrame' of 'panda3d.core.GraphicsEngine' objects}
       10    0.000    0.000    0.081    0.008 /src/smarts/core/trap_manager.py:69(__init__)
       10    0.000    0.000    0.081    0.008 /src/smarts/core/trap_manager.py:74(init_traps)
      409    0.002    0.000    0.080    0.000 /src/smarts/core/controllers/__init__.py:53(perform_action)
      409    0.002    0.000    0.080    0.000 /src/smarts/core/sumo_traffic_simulation.py:456(_move_vehicle)
     6336    0.041    0.000    0.080    0.000 /src/ultra/ultra/utils/geometry.py:168(_unrotated_containspoints)
      307    0.006    0.000    0.076    0.000 /usr/share/sumo/tools/traci/connection.py:294(simulationStep)
      429    0.001    0.000    0.076    0.000 /src/smarts/core/sensors.py:387(_vehicle_is_off_road)
     1880    0.002    0.000    0.075    0.000 /usr/local/lib/python3.7/dist-packages/yaml/scanner.py:668(fetch_plain)
      297    0.006    0.000    0.075    0.000 /src/smarts/core/motion_planner_provider.py:57(step)
    17882    0.061    0.000    0.073    0.000 /src/smarts/core/utils/math.py:175(vec_to_radians)
   131687    0.035    0.000    0.073    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/_asarray.py:88(asanyarray)
    12672    0.013    0.000    0.069    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/fromnumeric.py:2551(amax)
   137393    0.069    0.000    0.069    0.000 {method 'ravel' of 'numpy.ndarray' objects}
    26760    0.017    0.000    0.069    0.000 /src/smarts/core/waypoints.py:727(_edge)
    13329    0.023    0.000    0.069    0.000 /src/smarts/core/coordinates.py:101(relative_to)
     1880    0.016    0.000    0.068    0.000 /usr/local/lib/python3.7/dist-packages/yaml/scanner.py:1270(scan_plain)
738106/737649    0.064    0.000    0.066    0.000 {built-in method builtins.len}
      570    0.033    0.000    0.065    0.000 /src/smarts/core/waypoints.py:160(_build_kd_tree)
      297    0.019    0.000    0.065    0.000 /src/smarts/core/bezier_motion_planner.py:35(trajectory_batched)
      931    0.002    0.000    0.065    0.000 /src/smarts/core/utils/cache.py:127(wrapper)
     3895    0.008    0.000    0.063    0.000 /usr/local/lib/python3.7/dist-packages/sklearn/utils/extmath.py:686(_safe_accumulator_op)
    19141    0.014    0.000    0.063    0.000 <__array_function__ internals>:2(concatenate)
       30    0.001    0.000    0.062    0.002 /usr/local/lib/python3.7/dist-packages/direct/showbase/Loader.py:185(loadModel)
       30    0.008    0.000    0.061    0.002 {method 'loadSync' of 'panda3d.core.Loader' objects}
       10    0.000    0.000    0.060    0.006 /src/smarts/core/smarts.py:377(_setup_road_network)
      429    0.001    0.000    0.058    0.000 /src/smarts/core/sumo_road_network.py:504(point_is_within_road)
      284    0.006    0.000    0.057    0.000 /usr/local/lib/python3.7/dist-packages/sklearn/metrics/pairwise.py:201(euclidean_distances)
    28691    0.011    0.000    0.057    0.000 /src/smarts/core/sumo_road_network.py:289(lane_by_id)
      409    0.001    0.000    0.057    0.000 /usr/share/sumo/tools/traci/_vehicle.py:1579(moveToXY)
      297    0.003    0.000    0.055    0.000 /src/smarts/core/bubble_manager.py:360(_sync_cursors)
     8798    0.006    0.000    0.055    0.000 <__array_function__ internals>:2(any)
       20    0.000    0.000    0.053    0.003 /src/smarts/core/trap_manager.py:300(_mission2trap)
   221984    0.038    0.000    0.053    0.000 {built-in method builtins.isinstance}
10141/1116    0.019    0.000    0.053    0.000 /usr/lib/python3.7/copy.py:132(deepcopy)
94070/21268    0.047    0.000    0.052    0.000 /usr/local/lib/python3.7/dist-packages/torch/nn/modules/module.py:1000(named_modules)
        5    0.052    0.010    0.052    0.010 {built-in method posix.read}
     1162    0.001    0.000    0.052    0.000 /src/smarts/core/waypoints.py:283(<listcomp>)
     1646    0.001    0.000    0.051    0.000 <__array_function__ internals>:2(clip)
     1656    0.003    0.000    0.051    0.000 /src/smarts/core/waypoints.py:82(signed_lateral_error)
      409    0.001    0.000    0.051    0.000 /src/ultra/ultra/baselines/common/replay_buffer.py:135(add)
     7234    0.005    0.000    0.050    0.000 <__array_function__ internals>:2(all)
      409    0.007    0.000    0.050    0.000 /src/ultra/ultra/baselines/common/replay_buffer.py:61(add)
       20    0.000    0.000    0.050    0.002 /src/smarts/sstudio/types.py:508(to_geometry)
       10    0.000    0.000    0.050    0.005 /usr/local/lib/python3.7/dist-packages/gltf/loader.py:14(load_file)
       10    0.000    0.000    0.049    0.005 /usr/local/lib/python3.7/dist-packages/gltf/converter.py:1717(load_model)
    30071    0.030    0.000    0.049    0.000 /usr/share/sumo/tools/sumolib/net/__init__.py:260(getLane)
        5    0.049    0.010    0.049    0.010 {built-in method _posixsubprocess.fork_exec}
     2085    0.010    0.000    0.049    0.000 /src/ultra/ultra/utils/common.py:267(<listcomp>)
     1943    0.005    0.000    0.048    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/_methods.py:97(_clip)
     1646    0.002    0.000    0.047    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/fromnumeric.py:2021(clip)
       11    0.000    0.000    0.047    0.004 /usr/local/lib/python3.7/dist-packages/dill/_dill.py:261(dump)
      340    0.001    0.000    0.047    0.000 /usr/local/lib/python3.7/dist-packages/tensorboardX/writer.py:378(add_scalar)
       11    0.000    0.000    0.047    0.004 /usr/local/lib/python3.7/dist-packages/dill/_dill.py:422(dump)
     4235    0.004    0.000    0.047    0.000 <__array_function__ internals>:2(sum)
       11    0.000    0.000    0.047    0.004 /usr/lib/python3.7/pickle.py:426(dump)
  7440/11    0.014    0.000    0.046    0.004 /usr/lib/python3.7/pickle.py:485(save)
     1162    0.001    0.000    0.046    0.000 /src/smarts/core/waypoints.py:292(<listcomp>)
   578/12    0.002    0.000    0.046    0.004 /usr/lib/python3.7/pickle.py:567(save_reduce)
    11464    0.012    0.000    0.046    0.000 /src/smarts/core/waypoints.py:285(<lambda>)
       40    0.001    0.000    0.045    0.001 /src/smarts/core/mission_planner.py:92(plan)
      277    0.001    0.000    0.045    0.000 ultra/train.py:156(<dictcomp>)
     1162    0.015    0.000    0.045    0.000 /src/smarts/core/waypoints.py:293(<listcomp>)
   134144    0.032    0.000    0.045    0.000 /usr/local/lib/python3.7/dist-packages/numpy/linalg/linalg.py:121(isComplexType)
      419    0.001    0.000    0.044    0.000 /src/ultra/ultra/baselines/dqn/dqn/policy.py:219(act)
     2273    0.007    0.000    0.044    0.000 /usr/share/sumo/tools/sumolib/geomhelper.py:126(distancePointToPolygon)
      429    0.003    0.000    0.044    0.000 /src/smarts/core/chassis.py:523(control)
     3168    0.012    0.000    0.043    0.000 /src/ultra/ultra/utils/geometry.py:190(getlines)
     9253    0.042    0.000    0.043    0.000 /src/smarts/core/utils/math.py:39(yaw_from_quaternion)
      409    0.000    0.000    0.043    0.000 /src/smarts/core/vehicle.py:503(step)
      409    0.001    0.000    0.043    0.000 /src/smarts/core/chassis.py:506(step)
      409    0.001    0.000    0.043    0.000 /src/smarts/core/vehicle.py:507(control)
       20    0.035    0.002    0.043    0.002 /src/smarts/core/chassis.py:217(__init__)
    34524    0.043    0.000    0.043    0.000 /src/smarts/core/utils/math.py:139(lerp)
    20975    0.028    0.000    0.042    0.000 /usr/local/lib/python3.7/dist-packages/pybullet_utils/bullet_client.py:41(__getattr__)
     8798    0.007    0.000    0.042    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/fromnumeric.py:2236(any)
      958    0.017    0.000    0.042    0.000 /usr/local/lib/python3.7/dist-packages/rtree/index.py:614(intersection)
       10    0.000    0.000    0.042    0.004 /src/smarts/env/hiway_env.py:193(<dictcomp>)
   209/21    0.002    0.000    0.042    0.002 /usr/lib/python3.7/pickle.py:865(_batch_setitems)
     1656    0.017    0.000    0.041    0.000 /src/smarts/core/utils/math.py:93(signed_dist_to_line)
      419    0.003    0.000    0.041    0.000 /src/ultra/ultra/baselines/dqn/dqn/policy.py:226(_act)
      284    0.001    0.000    0.041    0.000 /usr/local/lib/python3.7/dist-packages/sklearn/metrics/pairwise.py:63(check_pairwise_arrays)
      409    0.002    0.000    0.041    0.000 /src/smarts/core/chassis.py:668(_set_road_friction)
       10    0.000    0.000    0.040    0.004 /src/smarts/core/scenario.py:330(discover_agent_missions)
  213/171    0.001    0.000    0.039    0.000 /usr/local/lib/python3.7/dist-packages/dill/_dill.py:911(save_module_dict)
     4235    0.007    0.000    0.039    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/fromnumeric.py:2092(sum)
    43356    0.038    0.000    0.038    0.000 /src/ultra/ultra/utils/common.py:284(get_relative_pos)
     7234    0.006    0.000    0.038    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/fromnumeric.py:2324(all)
     4016    0.010    0.000    0.038    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/fromnumeric.py:42(_wrapit)
  179/141    0.000    0.000    0.038    0.000 /usr/lib/python3.7/pickle.py:852(save_dict)
     6362    0.012    0.000    0.037    0.000 /usr/share/sumo/tools/sumolib/geomhelper.py:111(distancePointToLine)
      297    0.003    0.000    0.037    0.000 /src/smarts/core/vehicle_index.py:136(__deepcopy__)
      307    0.003    0.000    0.036    0.000 /src/smarts/core/smarts.py:577(_pybullet_provider_sync)
     2000    0.001    0.000    0.036    0.000 /usr/local/lib/python3.7/dist-packages/yaml/parser.py:270(parse_block_node_or_indentless_sequence)
     2020    0.009    0.000    0.036    0.000 /usr/local/lib/python3.7/dist-packages/yaml/parser.py:273(parse_node)
      340    0.001    0.000    0.036    0.000 /usr/local/lib/python3.7/dist-packages/tensorboardX/writer.py:122(add_summary)
     3312    0.003    0.000    0.036    0.000 <__array_function__ internals>:2(argmin)
    15840    0.014    0.000    0.035    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/shape_base.py:420(<listcomp>)
      340    0.001    0.000    0.034    0.000 /usr/local/lib/python3.7/dist-packages/tensorboardX/writer.py:106(add_event)
   389839    0.034    0.000    0.034    0.000 {method 'append' of 'list' objects}
      340    0.000    0.000    0.034    0.000 /usr/local/lib/python3.7/dist-packages/tensorboardX/event_file_writer.py:132(add_event)
      858    0.002    0.000    0.033    0.000 /src/smarts/core/chassis.py:385(steering)
      340    0.001    0.000    0.033    0.000 /usr/lib/python3.7/multiprocessing/queues.py:80(put)
     3886    0.014    0.000    0.033    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/_methods.py:63(_clip_dep_is_scalar_nan)
     6336    0.014    0.000    0.033    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/_ufunc_config.py:39(seterr)
   292141    0.032    0.000    0.032    0.000 {built-in method builtins.issubclass}
     8998    0.031    0.000    0.031    0.000 {method 'copy_' of 'torch._C._TensorBase' objects}
    57104    0.019    0.000    0.031    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/numeric.py:1327(<listcomp>)
       10    0.000    0.000    0.031    0.003 /src/smarts/core/scenario.py:795(_validate_assets_exist)
       10    0.000    0.000    0.031    0.003 /src/smarts/core/scenario.py:394(_discover_social_agents_info)
       10    0.000    0.000    0.031    0.003 /src/smarts/core/scenario.py:675(is_valid_scenario)
