         304716981 function calls (298292187 primitive calls) in 395.808 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
387472/24217    1.129    0.000   34.410    0.001 /usr/local/lib/python3.7/dist-packages/torch/nn/modules/module.py:522(__call__)
  1744292    1.079    0.000   34.328    0.000 /usr/local/lib/python3.7/dist-packages/scipy/spatial/distance.py:584(euclidean)
  4539083    2.449    0.000   34.298    0.000 <__array_function__ internals>:2(norm)
    24217    0.529    0.000   34.230    0.001 /src/ultra/ultra/baselines/ppo/ppo/network.py:155(forward)
   152684    0.636    0.000   33.414    0.000 /src/ultra/ultra/utils/common.py:297(<listcomp>)
  1744292    3.077    0.000   33.249    0.000 /usr/local/lib/python3.7/dist-packages/scipy/spatial/distance.py:460(minkowski)
    25908    0.341    0.000   32.090    0.001 /src/ultra/ultra/utils/geometry.py:196(intersects)
    51816    3.094    0.000   30.847    0.001 /src/ultra/ultra/utils/geometry.py:261(intersectswithlines)
  4539083   15.031    0.000   28.771    0.000 /usr/local/lib/python3.7/dist-packages/numpy/linalg/linalg.py:2316(norm)
    48434    0.293    0.000   26.828    0.001 /usr/local/lib/python3.7/dist-packages/torch/nn/modules/container.py:98(forward)
    19108    0.072    0.000   24.574    0.001 /src/smarts/core/sensors.py:995(__call__)
  1327007    1.371    0.000   24.520    0.000 {built-in method builtins.min}
   145302    0.300    0.000   24.187    0.000 /usr/local/lib/python3.7/dist-packages/torch/nn/modules/linear.py:86(forward)
   145302    0.205    0.000   23.769    0.000 /usr/local/lib/python3.7/dist-packages/torch/nn/functional.py:1355(linear)
    19108    0.056    0.000   23.599    0.001 /src/smarts/core/mission_planner.py:153(waypoint_paths_at)
    19108    0.142    0.000   23.401    0.001 /src/smarts/core/waypoints.py:248(waypoint_paths_along_route)
   145302   23.088    0.000   23.088    0.000 {built-in method addmm}
  2004450    0.771    0.000   22.044    0.000 /src/ultra/ultra/utils/common.py:256(<lambda>)
    19108    0.271    0.000   22.034    0.001 /src/ultra/ultra/baselines/common/baseline_state_preprocessor.py:139(_adapt_observation_for_baseline)
    38216    0.046    0.000   21.737    0.001 /src/ultra/ultra/baselines/common/state_preprocessor.py:173(extract_closest_waypoint)
    19108    0.230    0.000   19.940    0.001 /src/smarts/core/sensors.py:330(_is_done_with_events)
  3488584    3.641    0.000   17.468    0.000 /usr/local/lib/python3.7/dist-packages/scipy/spatial/distance.py:332(_validate_vector)
 23991201   17.394    0.000   17.394    0.000 {built-in method numpy.array}
    24217    0.252    0.000   16.649    0.001 /src/ultra/ultra/baselines/ppo/ppo/network.py:85(forward)
    24217    0.207    0.000   15.996    0.001 /src/ultra/ultra/baselines/ppo/ppo/network.py:43(forward)
   404864    3.497    0.000   15.627    0.000 /src/smarts/core/chassis.py:366(pose)
     5120    1.811    0.000   15.053    0.003 /usr/local/lib/python3.7/dist-packages/torch/optim/adam.py:49(step)
   137473    0.422    0.000   14.419    0.000 /src/smarts/core/waypoints.py:326(_closest_linked_wp_in_kd_tree_batched)
    19138    0.471    0.000   13.995    0.001 /src/smarts/core/waypoints.py:218(waypoint_paths_on_lane_at)
    19108    0.426    0.000   13.397    0.001 /src/smarts/core/sensors.py:419(_vehicle_is_off_route_and_wrong_way)
   155448    6.255    0.000   13.136    0.000 /src/ultra/ultra/utils/geometry.py:211(_get_line_intersect_with_planes_3d)
    41903    0.301    0.000   12.976    0.000 /src/smarts/core/waypoints.py:274(_closest_linked_wp_in_kd_tree_with_pose_batched)
    17149    0.057    0.000   12.815    0.001 ultra/train.py:156(<dictcomp>)
    19097    0.356    0.000   12.759    0.001 /src/ultra/ultra/baselines/ppo/ppo/policy.py:146(act)
  1744292    2.667    0.000   12.704    0.000 /usr/local/lib/python3.7/dist-packages/scipy/linalg/misc.py:19(norm)
   137473    3.280    0.000   12.666    0.000 {method 'query' of 'sklearn.neighbors._kd_tree.BinaryTree' objects}
    19138    0.635    0.000   11.488    0.001 /src/smarts/core/waypoints.py:334(_waypoints_starting_at_waypoint)
    51507    0.300    0.000   10.353    0.000 /src/smarts/core/smarts.py:728(_step_provider)
  3507692    1.845    0.000    9.683    0.000 <__array_function__ internals>:2(atleast_1d)
    19138    0.079    0.000    9.627    0.001 /src/smarts/core/waypoints.py:360(<listcomp>)
   140376    1.308    0.000    9.611    0.000 /src/ultra/ultra/utils/common.py:150(get_box)
    19138    3.063    0.000    9.548    0.000 /src/smarts/core/waypoints.py:362(_equally_spaced_path)
155763/141131    0.583    0.000    9.486    0.000 /usr/local/lib/python3.7/dist-packages/sklearn/utils/validation.py:59(inner_f)
    51816    0.457    0.000    9.388    0.000 /src/ultra/ultra/utils/geometry.py:181(_getnormals)
  5803776    3.105    0.000    9.088    0.000 <__array_function__ internals>:2(dot)
    38216    0.328    0.000    9.039    0.000 /src/smarts/core/vehicle.py:236(state)
    19108    0.026    0.000    8.973    0.000 /src/ultra/ultra/baselines/common/state_preprocessor.py:169(extract_ego_goal_path)
   155448    0.108    0.000    8.931    0.000 <__array_function__ internals>:2(cross)
  1744292    3.601    0.000    8.863    0.000 /usr/local/lib/python3.7/dist-packages/numpy/lib/function_base.py:435(asarray_chkfinite)
 10936385    2.579    0.000    8.767    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/_asarray.py:16(asarray)
   155448    2.939    0.000    8.543    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/numeric.py:1421(cross)
   144789    1.374    0.000    8.441    0.000 /usr/local/lib/python3.7/dist-packages/sklearn/utils/validation.py:397(check_array)
   140376    0.667    0.000    8.303    0.000 /src/ultra/ultra/utils/geometry.py:28(__init__)
    38366    0.139    0.000    8.292    0.000 /src/smarts/core/sumo_road_network.py:365(nearest_lanes)
    17179    0.084    0.000    8.187    0.000 /src/smarts/core/smarts.py:684(_harmonize_providers)
    38366    0.619    0.000    8.037    0.000 /usr/share/sumo/tools/sumolib/net/__init__.py:301(getNeighboringLanes)
  1624444    0.822    0.000    8.034    0.000 <__array_function__ internals>:2(inner)
    19108    0.168    0.000    7.930    0.000 /src/smarts/core/waypoints.py:251(<listcomp>)
    19107    0.154    0.000    7.563    0.000 /src/smarts/core/sensors.py:483(_vehicle_is_wrong_way)
    22796    0.051    0.000    7.406    0.000 /src/smarts/core/waypoints.py:170(closest_waypoint_batched)
   404864    4.568    0.000    6.721    0.000 /src/smarts/core/coordinates.py:175(from_explicit_offset)
    55668    0.271    0.000    6.641    0.000 /usr/share/sumo/tools/traci/connection.py:160(_sendCmd)
  2686496    6.458    0.000    6.458    0.000 {method 'reduce' of 'numpy.ufunc' objects}
   590001    0.598    0.000    6.271    0.000 {built-in method builtins.sorted}
   117714    0.574    0.000    6.242    0.000 /src/ultra/ultra/utils/common.py:45(rotate2d_vector)
  4414430    3.609    0.000    6.183    0.000 /src/smarts/core/utils/math.py:120(vec_2d)
    19138    0.023    0.000    6.168    0.000 /src/smarts/core/waypoints.py:181(closest_waypoint)
  3507692    3.389    0.000    6.011    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/shape_base.py:25(atleast_1d)
    55668    0.226    0.000    5.978    0.000 /usr/share/sumo/tools/traci/connection.py:80(_sendExact)
    61440    5.744    0.000    5.744    0.000 {method 'sqrt' of 'torch._C._TensorBase' objects}
   133784    0.166    0.000    5.695    0.000 /src/smarts/core/vehicle.py:257(pose)
    19107    0.055    0.000    5.686    0.000 /src/smarts/core/waypoints.py:198(closest_waypoint_on_lane)
   137354    0.266    0.000    5.615    0.000 /src/smarts/core/vehicle.py:272(position)
    17169    0.149    0.000    5.270    0.000 /src/smarts/core/bubble_manager.py:354(step)
   466374    0.267    0.000    5.007    0.000 <__array_function__ internals>:2(moveaxis)
    19108    0.053    0.000    4.997    0.000 /src/smarts/core/sensors.py:387(_vehicle_is_off_road)
   305956    0.738    0.000    4.922    0.000 /usr/share/sumo/tools/sumolib/geomhelper.py:126(distancePointToPolygon)
    17179    0.193    0.000    4.857    0.000 /src/smarts/core/sumo_traffic_simulation.py:336(sync)
   332201    1.098    0.000    4.824    0.000 /src/smarts/core/utils/cache.py:89(__call__)
    17179    0.050    0.000    4.750    0.000 /src/smarts/core/sumo_traffic_simulation.py:323(step)
   869650    1.280    0.000    4.707    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/fromnumeric.py:73(_wrapreduction)
    95540    0.860    0.000    4.680    0.000 /src/smarts/core/chassis.py:429(longitudinal_lateral_speed)
   280752    2.721    0.000    4.602    0.000 /src/ultra/ultra/utils/geometry.py:103(_getunrotatedegocorners)
    55668    0.243    0.000    4.598    0.000 /usr/share/sumo/tools/traci/connection.py:61(_recvExact)
    17169    0.020    0.000    4.571    0.000 /src/smarts/core/smarts.py:234(<listcomp>)
  1744292    0.698    0.000    4.482    0.000 {method 'all' of 'numpy.ndarray' objects}
    76432    0.483    0.000    4.427    0.000 /src/smarts/core/chassis.py:409(velocity_vectors)
   466374    1.417    0.000    4.409    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/numeric.py:1340(moveaxis)
    17169    0.138    0.000    4.366    0.000 /src/smarts/core/smarts.py:817(_perform_agent_actions)
    17179    0.347    0.000    4.291    0.000 /usr/share/sumo/tools/traci/connection.py:294(simulationStep)
   111336    4.272    0.000    4.272    0.000 {method 'recv' of '_socket.socket' objects}
    17169    0.352    0.000    4.237    0.000 /src/smarts/core/motion_planner_provider.py:57(step)
    19108    0.063    0.000    4.218    0.000 /src/smarts/core/sumo_road_network.py:504(point_is_within_road)
    17169    0.281    0.000    4.164    0.000 {method 'poll' of 'panda3d.core.AsyncTaskManager' objects}
   830940    1.176    0.000    4.157    0.000 /usr/share/sumo/tools/sumolib/geomhelper.py:111(distancePointToLine)
    41903    0.032    0.000    4.140    0.000 /src/smarts/core/waypoints.py:318(<listcomp>)
  2209180    2.787    0.000    4.124    0.000 /src/smarts/core/coordinates.py:52(__new__)
   144789    1.100    0.000    4.080    0.000 /usr/local/lib/python3.7/dist-packages/sklearn/utils/validation.py:76(_assert_all_finite)
    19078    0.091    0.000    4.076    0.000 /src/smarts/core/sumo_traffic_simulation.py:456(_move_vehicle)
    38425    0.075    0.000    3.953    0.000 /usr/share/sumo/tools/traci/domain.py:182(_setCmd)
   385123    0.872    0.000    3.947    0.000 /src/smarts/core/waypoints.py:320(<lambda>)
  1782568    0.521    0.000    3.915    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/_methods.py:47(_all)
    19078    0.116    0.000    3.884    0.000 /src/smarts/core/controllers/__init__.py:53(perform_action)
    17169    1.067    0.000    3.670    0.000 /src/smarts/core/bezier_motion_planner.py:35(trajectory_batched)
   259080    0.199    0.000    3.520    0.000 <__array_function__ internals>:2(stack)
   140376    0.784    0.000    3.411    0.000 /src/ultra/ultra/utils/geometry.py:130(getcorners)
  1221691    1.529    0.000    3.400    0.000 /src/smarts/core/utils/math.py:81(squared_dist)
   382244    0.391    0.000    3.102    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/fromnumeric.py:55(_wrapfunc)
    19078    0.028    0.000    3.020    0.000 /usr/share/sumo/tools/traci/_vehicle.py:1579(moveToXY)
    61440    2.909    0.000    2.909    0.000 {method 'addcdiv_' of 'torch._C._TensorBase' objects}
    17169    0.155    0.000    2.878    0.000 /src/smarts/core/bubble_manager.py:360(_sync_cursors)
    17169    0.101    0.000    2.830    0.000 /usr/local/lib/python3.7/dist-packages/direct/showbase/ShowBase.py:2142(__igLoop)
   259080    0.846    0.000    2.744    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/shape_base.py:357(stack)
    17169    2.670    0.000    2.670    0.000 {method 'renderFrame' of 'panda3d.core.GraphicsEngine' objects}
  4828723    1.261    0.000    2.649    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/_asarray.py:88(asanyarray)
       10    0.000    0.000    2.603    0.260 /src/smarts/env/hiway_env.py:187(reset)
   480572    0.833    0.000    2.547    0.000 /src/smarts/core/coordinates.py:101(relative_to)
   144789    0.303    0.000    2.421    0.000 /usr/local/lib/python3.7/dist-packages/sklearn/utils/extmath.py:686(_safe_accumulator_op)
    76342    0.146    0.000    2.364    0.000 /src/smarts/core/waypoints.py:82(signed_lateral_error)
   932788    1.612    0.000    2.364    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/numeric.py:1277(normalize_axis_tuple)
  4634790    2.342    0.000    2.342    0.000 {method 'ravel' of 'numpy.ndarray' objects}
    95450    0.483    0.000    2.275    0.000 /src/ultra/ultra/utils/common.py:267(<listcomp>)
24441986/24441828    2.118    0.000    2.187    0.000 {built-in method builtins.len}
    51557    0.082    0.000    2.135    0.000 /src/smarts/core/utils/cache.py:127(wrapper)
345283/17169    0.641    0.000    2.078    0.000 /usr/lib/python3.7/copy.py:132(deepcopy)
   122880    2.061    0.000    2.061    0.000 {method 'mul_' of 'torch._C._TensorBase' objects}
    19078    0.022    0.000    2.034    0.000 /src/smarts/core/vehicle.py:503(step)
    19078    0.041    0.000    2.018    0.000 /src/smarts/core/vehicle.py:507(control)
    19078    0.034    0.000    2.012    0.000 /src/smarts/core/chassis.py:506(step)
   712662    1.991    0.000    1.991    0.000 {method 'reshape' of 'torch._C._TensorBase' objects}
    17169    0.186    0.000    1.987    0.000 /src/smarts/core/vehicle_index.py:136(__deepcopy__)
    19108    0.136    0.000    1.979    0.000 /src/smarts/core/chassis.py:523(control)
    17179    0.157    0.000    1.960    0.000 /src/smarts/core/smarts.py:577(_pybullet_provider_sync)
    41903    0.041    0.000    1.951    0.000 /src/smarts/core/waypoints.py:283(<listcomp>)
   404864    1.879    0.000    1.930    0.000 /src/smarts/core/utils/math.py:39(yaw_from_quaternion)
    19078    0.073    0.000    1.900    0.000 /src/smarts/core/chassis.py:668(_set_road_friction)
    76342    0.776    0.000    1.885    0.000 /src/smarts/core/utils/math.py:93(signed_dist_to_line)
    24217    0.211    0.000    1.881    0.000 /src/ultra/ultra/baselines/ppo/ppo/network.py:98(<listcomp>)
   122880    1.879    0.000    1.879    0.000 {method 'add_' of 'torch._C._TensorBase' objects}
    74403    0.188    0.000    1.876    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/_methods.py:97(_clip)
   830970    1.410    0.000    1.874    0.000 /usr/share/sumo/tools/sumolib/geomhelper.py:58(lineOffsetWithMinimumDistanceToPoint)
   900755    1.199    0.000    1.826    0.000 /usr/local/lib/python3.7/dist-packages/pybullet_utils/bullet_client.py:41(__getattr__)
  1985338    1.792    0.000    1.792    0.000 /src/ultra/ultra/utils/common.py:284(get_relative_pos)
  6876267    1.202    0.000    1.775    0.000 {built-in method builtins.isinstance}
    57234    0.049    0.000    1.751    0.000 <__array_function__ internals>:2(clip)
    24217    0.200    0.000    1.723    0.000 /src/ultra/ultra/baselines/ppo/ppo/network.py:57(<listcomp>)
   131360    1.720    0.000    1.720    0.000 {built-in method cat}
    38366    0.742    0.000    1.719    0.000 /usr/local/lib/python3.7/dist-packages/rtree/index.py:614(intersection)
   418284    0.478    0.000    1.719    0.000 /src/smarts/core/waypoints.py:285(<lambda>)
    41903    0.045    0.000    1.693    0.000 /src/smarts/core/waypoints.py:292(<listcomp>)
   145320    0.134    0.000    1.687    0.000 <__array_function__ internals>:2(sum)
   207264    0.154    0.000    1.687    0.000 <__array_function__ internals>:2(amin)
    42623    0.566    0.000    1.648    0.000 /src/smarts/core/waypoints.py:293(<listcomp>)
   152684    0.128    0.000    1.624    0.000 <__array_function__ internals>:2(argmin)
    57234    0.065    0.000    1.593    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/fromnumeric.py:2021(clip)
  2215018    1.389    0.000    1.572    0.000 /usr/share/sumo/tools/sumolib/geomhelper.py:32(distance)
    19108    0.124    0.000    1.553    0.000 /src/ultra/ultra/baselines/common/state_preprocessor.py:57(get_social_vehicles_representation)
  4504745    1.113    0.000    1.536    0.000 /usr/local/lib/python3.7/dist-packages/numpy/linalg/linalg.py:121(isComplexType)
    38216    0.114    0.000    1.519    0.000 /src/smarts/core/chassis.py:385(steering)
    24217    1.313    0.000    1.511    0.000 /usr/local/lib/python3.7/dist-packages/torch/distributions/normal.py:70(log_prob)
    57234    0.095    0.000    1.471    0.000 {method 'clip' of 'numpy.generic' objects}
    17169    0.115    0.000    1.450    0.000 /src/smarts/core/vehicle_index.py:102(__and__)
   207264    0.139    0.000    1.440    0.000 <__array_function__ internals>:2(amax)
   145320    0.242    0.000    1.410    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/fromnumeric.py:2092(sum)
   207264    0.248    0.000    1.392    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/fromnumeric.py:2676(amin)
   152684    0.126    0.000    1.390    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/fromnumeric.py:1193(argmin)
    19108    0.237    0.000    1.385    0.000 /src/ultra/ultra/baselines/common/social_vehicle_extraction.py:93(get_social_vehicles_leading)
    95409    0.189    0.000    1.379    0.000 /src/smarts/core/vehicle_index.py:238(vehicles_by_actor_id)
   693554    1.349    0.000    1.349    0.000 /usr/local/lib/python3.7/dist-packages/torch/tensor.py:462(<lambda>)
    19108    0.159    0.000    1.346    0.000 /src/smarts/core/chassis.py:570(_apply_brake)
    17169    0.430    0.000    1.333    0.000 /src/smarts/core/vehicle_index.py:299(sync)
    17169    0.193    0.000    1.323    0.000 /src/smarts/core/vehicle_index.py:110(_subset)
     5280    0.547    0.000    1.322    0.000 /src/ultra/ultra/baselines/ppo/ppo/policy.py:237(get_minibatch)
       10    0.001    0.000    1.322    0.132 /src/smarts/core/smarts.py:301(reset)
   103740    0.674    0.000    1.317    0.000 /src/ultra/ultra/utils/geometry.py:168(_unrotated_containspoints)
   404894    0.479    0.000    1.297    0.000 /src/smarts/core/utils/math.py:60(fast_quaternion_from_angle)
   148806    0.524    0.000    1.277    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/_methods.py:63(_clip_dep_is_scalar_nan)
    17179    0.032    0.000    1.277    0.000 /src/smarts/core/smarts.py:851(_sync_panda3d)
      489    0.000    0.000    1.227    0.003 {built-in method builtins.next}
    19078    0.103    0.000    1.222    0.000 /src/smarts/core/vehicle.py:510(sync_to_panda3d)
       10    0.000    0.000    1.218    0.122 /src/smarts/core/scenario.py:240(variations_for_all_scenario_roots)
    38276    0.035    0.000    1.196    0.000 <__array_function__ internals>:2(ediff1d)
    17169    0.073    0.000    1.192    0.000 /src/smarts/core/agent_manager.py:226(fetch_agent_actions)
   401000    0.308    0.000    1.188    0.000 /src/smarts/core/waypoints.py:727(_edge)
    19108    0.087    0.000    1.180    0.000 /src/smarts/core/sensors.py:380(_agent_reached_goal)
   381879    0.752    0.000    1.179    0.000 /src/smarts/core/vehicle_index.py:41(_2id)
    19108    0.040    0.000    1.175    0.000 /src/smarts/core/sensors.py:979(__call__)
  1744292    0.821    0.000    1.174    0.000 /usr/local/lib/python3.7/dist-packages/scipy/linalg/blas.py:372(getter)
   207264    0.230    0.000    1.167    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/fromnumeric.py:2551(amax)
 13104670    1.141    0.000    1.141    0.000 {method 'append' of 'list' objects}
       10    0.001    0.000    1.137    0.114 /src/smarts/core/scenario.py:172(__init__)
    19108    0.063    0.000    1.135    0.000 /src/smarts/core/smarts.py:779(neighborhood_vehicles_around_vehicle)
   167786    0.121    0.000    1.133    0.000 <__array_function__ internals>:2(any)
    96868    0.079    0.000    1.125    0.000 /usr/local/lib/python3.7/dist-packages/torch/nn/modules/activation.py:93(forward)
   463152    0.218    0.000    1.125    0.000 /src/smarts/core/sumo_road_network.py:289(lane_by_id)
   323233    0.232    0.000    1.124    0.000 <__array_function__ internals>:2(concatenate)
    17169    0.087    0.000    1.104    0.000 /src/smarts/core/agent_manager.py:262(_filter_social_agent_actions_for_controlled_vehicles)
    38276    0.389    0.000    1.104    0.000 /usr/local/lib/python3.7/dist-packages/numpy/lib/arraysetops.py:50(ediff1d)
    51497    0.774    0.000    1.099    0.000 /src/smarts/core/vehicle_index.py:157(agent_vehicle_ids)
   142016    0.103    0.000    1.095    0.000 <__array_function__ internals>:2(all)
   144789    0.473    0.000    1.082    0.000 /usr/local/lib/python3.7/dist-packages/sklearn/utils/validation.py:180(_num_samples)
    76432    0.059    0.000    1.077    0.000 /src/smarts/core/waypoints.py:260(<lambda>)
       10    0.018    0.002    1.070    0.107 /src/smarts/core/waypoints.py:133(__init__)
  9737783    1.067    0.000    1.067    0.000 {built-in method builtins.issubclass}
    19108    0.097    0.000    1.064    0.000 /src/smarts/core/sensors.py:1118(__call__)
    96868    0.049    0.000    1.046    0.000 /usr/local/lib/python3.7/dist-packages/torch/nn/functional.py:904(relu)
   156342    0.374    0.000    1.036    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/fromnumeric.py:42(_wrapit)
  2439583    1.028    0.000    1.029    0.000 {built-in method __new__ of type object at 0x55b4f57f9d40}
    96868    0.997    0.000    0.997    0.000 {built-in method relu}
    19078    0.020    0.000    0.966    0.000 /usr/share/sumo/tools/traci/_vehicle.py:1319(setSpeed)
    19108    0.017    0.000    0.947    0.000 /src/smarts/core/scenario.py:131(is_complete)
    19108    0.074    0.000    0.930    0.000 /src/smarts/core/scenario.py:92(is_reached)
     5120    0.087    0.000    0.929    0.000 /usr/local/lib/python3.7/dist-packages/torch/optim/optimizer.py:159(zero_grad)
    19138    0.024    0.000    0.923    0.000 <__array_function__ internals>:2(linspace)
    19108    0.015    0.000    0.915    0.000 <__array_function__ internals>:2(hstack)
       10    0.001    0.000    0.913    0.091 /src/smarts/core/waypoints.py:481(_interpolate_shape_waypoints)
      860    0.008    0.000    0.912    0.001 /src/smarts/core/waypoints.py:495(_interpolate_from_shape_wp)
   464612    0.546    0.000    0.910    0.000 /usr/share/sumo/tools/sumolib/net/__init__.py:260(getLane)
120177/103008    0.138    0.000    0.906    0.000 /usr/lib/python3.7/copy.py:237(_deepcopy_dict)
    57294    0.083    0.000    0.896    0.000 /src/smarts/core/vehicle.py:205(speed)
   167786    0.139    0.000    0.889    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/fromnumeric.py:2236(any)
    19108    0.083    0.000    0.884    0.000 /src/smarts/core/sensors.py:873(track_latest_driven_path)
    38216    0.039    0.000    0.875    0.000 <__array_function__ internals>:2(mean)
      900    0.265    0.000    0.870    0.001 /src/smarts/core/waypoints.py:545(_process_interp_for_lane_wp)
   142016    0.124    0.000    0.859    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/fromnumeric.py:2324(all)
    19108    0.125    0.000    0.851    0.000 /src/ultra/ultra/baselines/common/baseline_state_preprocessor.py:108(<listcomp>)
    19138    0.391    0.000    0.848    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/function_base.py:26(linspace)
   332201    0.270    0.000    0.819    0.000 /src/smarts/core/utils/cache.py:116(__get__)
    61416    0.805    0.000    0.805    0.000 {method 'zero_' of 'torch._C._TensorBase' objects}
    57294    0.427    0.000    0.803    0.000 /src/smarts/core/chassis.py:402(speed)
    57234    0.061    0.000    0.798    0.000 /src/smarts/core/smarts.py:729(agent_controls_vehicles)
   140376    0.347    0.000    0.797    0.000 /src/ultra/ultra/utils/geometry.py:80(getyawrollpitchrotation)
    38216    0.144    0.000    0.791    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/fromnumeric.py:3231(mean)
    38156    0.056    0.000    0.787    0.000 /usr/local/lib/python3.7/dist-packages/shapely/geometry/point.py:36(__init__)
    17169    0.142    0.000    0.772    0.000 /src/smarts/core/smarts.py:855(_process_collisions)
    55668    0.757    0.000    0.757    0.000 {method 'send' of '_socket.socket' objects}
    19138    0.481    0.000    0.756    0.000 /src/smarts/core/utils/math.py:259(inplace_unwrap)
     3658    0.082    0.000    0.747    0.000 /usr/local/lib/python3.7/dist-packages/sklearn/metrics/pairwise.py:201(euclidean_distances)
    17179    0.063    0.000    0.742    0.000 /src/smarts/core/agent_manager.py:136(<dictcomp>)
    19108    0.038    0.000    0.736    0.000 /src/smarts/core/vehicle_index.py:246(vehicle_is_shadowed)
    38156    0.095    0.000    0.727    0.000 /usr/local/lib/python3.7/dist-packages/shapely/geometry/point.py:130(_set_coords)
    17169    0.022    0.000    0.713    0.000 /src/smarts/core/bezier_motion_planner.py:86(cubic_bezier)
    95690    0.061    0.000    0.704    0.000 <__array_function__ internals>:2(interp)
    51816    0.190    0.000    0.703    0.000 /src/ultra/ultra/utils/geometry.py:190(getlines)
  2209180    0.699    0.000    0.699    0.000 /src/smarts/core/coordinates.py:49(__init__)
    51627    0.159    0.000    0.696    0.000 /usr/lib/python3.7/copy.py:269(_reconstruct)
   137473    0.181    0.000    0.675    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/numeric.py:283(full)
    76342    0.083    0.000    0.673    0.000 /src/smarts/core/waypoints.py:68(relative_heading)
       10    0.001    0.000    0.673    0.067 /src/smarts/core/smarts.py:338(setup)
    19108    0.145    0.000    0.665    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/shape_base.py:286(hstack)
   144789    0.144    0.000    0.659    0.000 /usr/lib/python3.7/warnings.py:165(simplefilter)
   120183    0.653    0.000    0.653    0.000 /src/smarts/core/bezier_motion_planner.py:80(linear_bezier)
