         19603787 function calls (19162060 primitive calls) in 20.991 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     3056    0.008    0.000    0.077    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/_methods.py:97(_clip)
     2484    0.002    0.000    0.075    0.000 <__array_function__ internals>:2(clip)
     7997    0.013    0.000    0.075    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/fromnumeric.py:2092(sum)
       30    0.001    0.000    0.074    0.002 /src/smarts/sstudio/types.py:508(to_geometry)
      510    0.001    0.000    0.073    0.000 /usr/local/lib/python3.7/dist-packages/tensorboardX/writer.py:378(add_scalar)
    17902    0.060    0.000    0.072    0.000 /src/smarts/core/utils/math.py:175(vec_to_radians)
     6684    0.005    0.000    0.071    0.000 <__array_function__ internals>:2(argmin)
    40796    0.043    0.000    0.071    0.000 /usr/share/sumo/tools/sumolib/net/__init__.py:260(getLane)
      582    0.006    0.000    0.069    0.000 /src/smarts/core/smarts.py:577(_pybullet_provider_sync)
     2484    0.003    0.000    0.069    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/fromnumeric.py:2021(clip)
6502/5930    0.010    0.000    0.068    0.000 /usr/lib/python3.7/copy.py:237(_deepcopy_dict)
      474    0.002    0.000    0.068    0.000 /usr/local/lib/python3.7/dist-packages/sklearn/metrics/pairwise.py:63(check_pairwise_arrays)
       11    0.000    0.000    0.068    0.006 /usr/local/lib/python3.7/dist-packages/dill/_dill.py:261(dump)
     1716    0.005    0.000    0.067    0.000 /src/smarts/core/chassis.py:385(steering)
       11    0.000    0.000    0.067    0.006 /usr/local/lib/python3.7/dist-packages/dill/_dill.py:422(dump)
      572    0.006    0.000    0.067    0.000 /src/smarts/core/vehicle_index.py:136(__deepcopy__)
       11    0.000    0.000    0.067    0.006 /usr/lib/python3.7/pickle.py:426(dump)
 10664/11    0.020    0.000    0.067    0.006 /usr/lib/python3.7/pickle.py:485(save)
   827/13    0.002    0.000    0.066    0.005 /usr/lib/python3.7/pickle.py:567(save_reduce)
       10    0.000    0.000    0.064    0.006 /src/smarts/env/hiway_env.py:193(<dictcomp>)
     2484    0.004    0.000    0.063    0.000 {method 'clip' of 'numpy.generic' objects}
       30    0.052    0.002    0.063    0.002 /src/smarts/core/chassis.py:217(__init__)
      570    0.032    0.000    0.063    0.000 /src/smarts/core/waypoints.py:160(_build_kd_tree)
      848    0.053    0.000    0.062    0.000 /usr/local/lib/python3.7/dist-packages/torch/distributions/normal.py:70(log_prob)
   300/21    0.002    0.000    0.062    0.003 /usr/lib/python3.7/pickle.py:865(_batch_setitems)
     6684    0.006    0.000    0.061    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/fromnumeric.py:1193(argmin)
      858    0.007    0.000    0.061    0.000 /src/smarts/core/chassis.py:570(_apply_brake)
       40    0.001    0.000    0.061    0.002 /usr/local/lib/python3.7/dist-packages/direct/showbase/Loader.py:185(loadModel)
   683583    0.060    0.000    0.060    0.000 {method 'append' of 'list' objects}
     9216    0.009    0.000    0.060    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/_ufunc_config.py:441(__enter__)
       60    0.001    0.000    0.060    0.001 /src/smarts/core/mission_planner.py:92(plan)
       40    0.008    0.000    0.060    0.001 {method 'loadSync' of 'panda3d.core.Loader' objects}
       10    0.000    0.000    0.059    0.006 /src/smarts/core/smarts.py:377(_setup_road_network)
    18460    0.022    0.000    0.058    0.000 /src/smarts/core/utils/math.py:60(fast_quaternion_from_angle)
     4160    0.008    0.000    0.058    0.000 /src/smarts/core/vehicle_index.py:238(vehicles_by_actor_id)
  304/246    0.002    0.000    0.058    0.000 /usr/local/lib/python3.7/dist-packages/dill/_dill.py:911(save_module_dict)
    56825    0.057    0.000    0.057    0.000 {built-in method numpy.zeros}
     7487    0.025    0.000    0.057    0.000 /usr/local/lib/python3.7/dist-packages/sklearn/utils/validation.py:180(_num_samples)
      510    0.002    0.000    0.056    0.000 /usr/local/lib/python3.7/dist-packages/tensorboardX/writer.py:122(add_summary)
      572    0.018    0.000    0.056    0.000 /src/smarts/core/vehicle_index.py:299(sync)
  260/206    0.000    0.000    0.056    0.000 /usr/lib/python3.7/pickle.py:852(save_dict)
     8006    0.020    0.000    0.056    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/fromnumeric.py:42(_wrapit)
   506941    0.055    0.000    0.055    0.000 {built-in method builtins.issubclass}
   126719    0.055    0.000    0.055    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/fromnumeric.py:74(<dictcomp>)
     9216    0.010    0.000    0.055    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/_ufunc_config.py:446(__exit__)
     1776    0.002    0.000    0.055    0.000 <__array_function__ internals>:2(ediff1d)
     3000    0.002    0.000    0.055    0.000 /usr/local/lib/python3.7/dist-packages/yaml/parser.py:270(parse_block_node_or_indentless_sequence)
