         203870705 function calls (199611365 primitive calls) in 259.435 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
  1194475    0.493    0.000    3.131    0.000 {method 'all' of 'numpy.ndarray' objects}
    13127    0.047    0.000    3.091    0.000 /src/smarts/core/sumo_road_network.py:504(point_is_within_road)
    38958    0.173    0.000    3.073    0.000 /usr/share/sumo/tools/traci/connection.py:61(_recvExact)
    52508    0.338    0.000    3.072    0.000 /src/smarts/core/chassis.py:409(velocity_vectors)
    12341    0.254    0.000    3.067    0.000 /src/smarts/core/motion_planner_provider.py:57(step)
    12351    0.255    0.000    3.056    0.000 /usr/share/sumo/tools/traci/connection.py:294(simulationStep)
    12341    0.091    0.000    3.006    0.000 /src/smarts/core/smarts.py:817(_perform_agent_actions)
   180372    1.770    0.000    2.999    0.000 /src/ultra/ultra/utils/geometry.py:103(_getunrotatedegocorners)
    12341    0.207    0.000    2.988    0.000 {method 'poll' of 'panda3d.core.AsyncTaskManager' objects}
    27525    0.022    0.000    2.942    0.000 /src/smarts/core/waypoints.py:318(<listcomp>)
       10    0.000    0.000    2.860    0.286 /src/smarts/env/hiway_env.py:187(reset)
    77916    2.840    0.000    2.840    0.000 {method 'recv' of '_socket.socket' objects}
   276340    0.644    0.000    2.803    0.000 /src/smarts/core/waypoints.py:320(<lambda>)
    95814    0.730    0.000    2.732    0.000 /usr/local/lib/python3.7/dist-packages/sklearn/utils/validation.py:76(_assert_all_finite)
  1220809    0.371    0.000    2.726    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/_methods.py:47(_all)
    13087    0.062    0.000    2.702    0.000 /src/smarts/core/sumo_traffic_simulation.py:456(_move_vehicle)
    13087    0.079    0.000    2.682    0.000 /src/smarts/core/controllers/__init__.py:53(perform_action)
  1544254    1.956    0.000    2.681    0.000 /src/smarts/core/coordinates.py:52(__new__)
    12341    0.771    0.000    2.659    0.000 /src/smarts/core/bezier_motion_planner.py:35(trajectory_batched)
    26533    0.053    0.000    2.622    0.000 /usr/share/sumo/tools/traci/domain.py:182(_setCmd)
   440746    0.675    0.000    2.514    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/fromnumeric.py:73(_wrapreduction)
   833108    1.046    0.000    2.325    0.000 /src/smarts/core/utils/math.py:81(squared_dist)
   209992    0.119    0.000    2.237    0.000 <__array_function__ internals>:2(moveaxis)
    90186    0.509    0.000    2.215    0.000 /src/ultra/ultra/utils/geometry.py:130(getcorners)
   253352    0.262    0.000    2.119    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/fromnumeric.py:55(_wrapfunc)
    12341    0.068    0.000    2.028    0.000 /usr/local/lib/python3.7/dist-packages/direct/showbase/ShowBase.py:2142(__igLoop)
    12341    0.102    0.000    2.018    0.000 /src/smarts/core/bubble_manager.py:360(_sync_cursors)
    13087    0.025    0.000    1.994    0.000 /usr/share/sumo/tools/traci/_vehicle.py:1579(moveToXY)
   209992    0.635    0.000    1.969    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/numeric.py:1340(moveaxis)
    12341    1.916    0.000    1.916    0.000 {method 'renderFrame' of 'panda3d.core.GraphicsEngine' objects}
   341855    0.584    0.000    1.761    0.000 /src/smarts/core/coordinates.py:101(relative_to)
  3158930    0.808    0.000    1.738    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/_asarray.py:88(asanyarray)
       10    0.001    0.000    1.684    0.168 /src/smarts/core/smarts.py:301(reset)
    52388    0.098    0.000    1.638    0.000 /src/smarts/core/waypoints.py:82(signed_lateral_error)
    95814    0.200    0.000    1.625    0.000 /usr/local/lib/python3.7/dist-packages/sklearn/utils/extmath.py:686(_safe_accumulator_op)
  3194695    1.618    0.000    1.618    0.000 {method 'ravel' of 'numpy.ndarray' objects}
   116640    0.093    0.000    1.586    0.000 <__array_function__ internals>:2(stack)
    65515    0.326    0.000    1.547    0.000 /src/ultra/ultra/utils/common.py:267(<listcomp>)
247560/12341    0.468    0.000    1.529    0.000 /usr/lib/python3.7/copy.py:132(deepcopy)
    37083    0.059    0.000    1.512    0.000 /src/smarts/core/utils/cache.py:127(wrapper)
   650599    1.111    0.000    1.475    0.000 /usr/share/sumo/tools/sumolib/geomhelper.py:58(lineOffsetWithMinimumDistanceToPoint)
    12341    0.132    0.000    1.462    0.000 /src/smarts/core/vehicle_index.py:136(__deepcopy__)
15978752/15978544    1.401    0.000    1.453    0.000 {built-in method builtins.len}
    13087    0.016    0.000    1.398    0.000 /src/smarts/core/vehicle.py:503(step)
    12351    0.113    0.000    1.388    0.000 /src/smarts/core/smarts.py:577(_pybullet_provider_sync)
    13087    0.027    0.000    1.383    0.000 /src/smarts/core/vehicle.py:507(control)
    13087    0.025    0.000    1.383    0.000 /src/smarts/core/chassis.py:506(step)
    13127    0.092    0.000    1.361    0.000 /src/smarts/core/chassis.py:523(control)
   276894    1.298    0.000    1.334    0.000 /src/smarts/core/utils/math.py:39(yaw_from_quaternion)
    51602    0.133    0.000    1.323    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/_methods.py:97(_clip)
    13087    0.046    0.000    1.314    0.000 /src/smarts/core/chassis.py:668(_set_road_friction)
    52388    0.547    0.000    1.310    0.000 /src/smarts/core/utils/math.py:93(signed_dist_to_line)
    27525    0.028    0.000    1.299    0.000 /src/smarts/core/waypoints.py:283(<listcomp>)
   618750    0.819    0.000    1.255    0.000 /usr/local/lib/python3.7/dist-packages/pybullet_utils/bullet_client.py:41(__getattr__)
    76800    1.254    0.000    1.254    0.000 {method 'mul_' of 'torch._C._TensorBase' objects}
  4768987    0.856    0.000    1.252    0.000 {built-in method builtins.isinstance}
  1752329    1.096    0.000    1.237    0.000 /usr/share/sumo/tools/sumolib/geomhelper.py:32(distance)
   116640    0.383    0.000    1.236    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/shape_base.py:357(stack)
   448961    1.232    0.000    1.232    0.000 {method 'reshape' of 'torch._C._TensorBase' objects}
  1362688    1.221    0.000    1.221    0.000 /src/ultra/ultra/utils/common.py:284(get_relative_pos)
    39261    0.034    0.000    1.219    0.000 <__array_function__ internals>:2(clip)
    38400    1.206    0.000    1.206    0.000 {method 'addcdiv_' of 'torch._C._TensorBase' objects}
    26454    0.516    0.000    1.199    0.000 /usr/local/lib/python3.7/dist-packages/rtree/index.py:614(intersection)
    16317    0.137    0.000    1.150    0.000 /src/ultra/ultra/baselines/ppo/ppo/network.py:98(<listcomp>)
   278384    0.319    0.000    1.145    0.000 /src/smarts/core/waypoints.py:285(<lambda>)
    27525    0.030    0.000    1.139    0.000 /src/smarts/core/waypoints.py:292(<listcomp>)
    96494    0.089    0.000    1.132    0.000 <__array_function__ internals>:2(sum)
    39261    0.046    0.000    1.114    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/fromnumeric.py:2021(clip)
    28336    0.385    0.000    1.108    0.000 /src/smarts/core/waypoints.py:293(<listcomp>)
      619    0.000    0.000    1.102    0.002 {built-in method builtins.next}
   104776    0.080    0.000    1.099    0.000 <__array_function__ internals>:2(argmin)
  3104150    0.798    0.000    1.093    0.000 /usr/local/lib/python3.7/dist-packages/numpy/linalg/linalg.py:121(isComplexType)
       10    0.000    0.000    1.091    0.109 /src/smarts/core/scenario.py:240(variations_for_all_scenario_roots)
    16317    0.130    0.000    1.063    0.000 /src/ultra/ultra/baselines/ppo/ppo/network.py:57(<listcomp>)
    26254    0.082    0.000    1.058    0.000 /src/smarts/core/chassis.py:385(steering)
   420024    0.708    0.000    1.048    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/numeric.py:1277(normalize_axis_tuple)
    12341    0.081    0.000    1.032    0.000 /src/smarts/core/vehicle_index.py:102(__and__)
    39261    0.065    0.000    1.029    0.000 {method 'clip' of 'numpy.generic' objects}
    88010    1.015    0.000    1.015    0.000 {built-in method cat}
    16317    0.873    0.000    1.013    0.000 /usr/local/lib/python3.7/dist-packages/torch/distributions/normal.py:70(log_prob)
       10    0.001    0.000    1.011    0.101 /src/smarts/core/scenario.py:172(__init__)
    13127    0.085    0.000    0.975    0.000 /src/ultra/ultra/baselines/common/state_preprocessor.py:57(get_social_vehicles_representation)
    65465    0.133    0.000    0.960    0.000 /src/smarts/core/vehicle_index.py:238(vehicles_by_actor_id)
   104776    0.089    0.000    0.946    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/fromnumeric.py:1193(argmin)
       10    0.018    0.002    0.945    0.095 /src/smarts/core/waypoints.py:133(__init__)
    96494    0.163    0.000    0.944    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/fromnumeric.py:2092(sum)
    12341    0.133    0.000    0.942    0.000 /src/smarts/core/vehicle_index.py:110(_subset)
    13127    0.108    0.000    0.931    0.000 /src/smarts/core/chassis.py:570(_apply_brake)
    76800    0.925    0.000    0.925    0.000 {method 'add_' of 'torch._C._TensorBase' objects}
    12341    0.298    0.000    0.920    0.000 /src/smarts/core/vehicle_index.py:299(sync)
   103204    0.377    0.000    0.909    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/_methods.py:63(_clip_dep_is_scalar_nan)
    12351    0.022    0.000    0.897    0.000 /src/smarts/core/smarts.py:851(_sync_panda3d)
   276934    0.327    0.000    0.877    0.000 /src/smarts/core/utils/math.py:60(fast_quaternion_from_angle)
    13127    0.154    0.000    0.860    0.000 /src/ultra/ultra/baselines/common/social_vehicle_extraction.py:93(get_social_vehicles_leading)
    13087    0.071    0.000    0.858    0.000 /src/smarts/core/vehicle.py:510(sync_to_panda3d)
    12341    0.048    0.000    0.843    0.000 /src/smarts/core/agent_manager.py:226(fetch_agent_actions)
       10    0.001    0.000    0.841    0.084 /src/smarts/core/smarts.py:338(setup)
    26334    0.024    0.000    0.831    0.000 <__array_function__ internals>:2(ediff1d)
   281370    0.210    0.000    0.831    0.000 /src/smarts/core/waypoints.py:727(_edge)
    13127    0.054    0.000    0.820    0.000 /src/smarts/core/sensors.py:380(_agent_reached_goal)
     3300    0.334    0.000    0.812    0.000 /src/ultra/ultra/baselines/ppo/ppo/policy.py:237(get_minibatch)
   435834    0.812    0.000    0.812    0.000 /usr/local/lib/python3.7/dist-packages/torch/tensor.py:462(<lambda>)
   262170    0.513    0.000    0.809    0.000 /src/smarts/core/vehicle_index.py:41(_2id)
  1194475    0.561    0.000    0.800    0.000 /usr/local/lib/python3.7/dist-packages/scipy/linalg/blas.py:372(getter)
    37013    0.558    0.000    0.792    0.000 /src/smarts/core/vehicle_index.py:157(agent_vehicle_ids)
       10    0.001    0.000    0.788    0.079 /src/smarts/core/waypoints.py:481(_interpolate_shape_waypoints)
      860    0.008    0.000    0.787    0.001 /src/smarts/core/waypoints.py:495(_interpolate_from_shape_wp)
  9046844    0.786    0.000    0.786    0.000 {method 'append' of 'list' objects}
   323333    0.152    0.000    0.785    0.000 /src/smarts/core/sumo_road_network.py:289(lane_by_id)
    12341    0.062    0.000    0.784    0.000 /src/smarts/core/agent_manager.py:262(_filter_social_agent_actions_for_controlled_vehicles)
    26334    0.272    0.000    0.767    0.000 /usr/local/lib/python3.7/dist-packages/numpy/lib/arraysetops.py:50(ediff1d)
    93312    0.068    0.000    0.755    0.000 <__array_function__ internals>:2(amin)
    52508    0.045    0.000    0.748    0.000 /src/smarts/core/waypoints.py:260(<lambda>)
    13127    0.069    0.000    0.746    0.000 /src/smarts/core/sensors.py:1118(__call__)
      900    0.266    0.000    0.744    0.001 /src/smarts/core/waypoints.py:545(_process_interp_for_lane_wp)
  6702569    0.744    0.000    0.744    0.000 {built-in method builtins.issubclass}
    95814    0.321    0.000    0.737    0.000 /usr/local/lib/python3.7/dist-packages/sklearn/utils/validation.py:180(_num_samples)
   106083    0.252    0.000    0.693    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/fromnumeric.py:42(_wrapit)
86381/74040    0.099    0.000    0.670    0.000 /usr/lib/python3.7/copy.py:237(_deepcopy_dict)
    13127    0.012    0.000    0.663    0.000 /src/smarts/core/scenario.py:131(is_complete)
    13127    0.060    0.000    0.651    0.000 /src/smarts/core/scenario.py:92(is_reached)
    13087    0.012    0.000    0.646    0.000 /usr/share/sumo/tools/traci/_vehicle.py:1319(setSpeed)
    93312    0.063    0.000    0.641    0.000 <__array_function__ internals>:2(amax)
    13167    0.015    0.000    0.640    0.000 <__array_function__ internals>:2(linspace)
   324853    0.388    0.000    0.637    0.000 /usr/share/sumo/tools/sumolib/net/__init__.py:260(getLane)
    65268    0.055    0.000    0.637    0.000 /usr/local/lib/python3.7/dist-packages/torch/nn/modules/activation.py:93(forward)
    12341    0.029    0.000    0.631    0.000 /src/smarts/core/trap_manager.py:103(step)
    13127    0.012    0.000    0.629    0.000 <__array_function__ internals>:2(hstack)
    93312    0.109    0.000    0.623    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/fromnumeric.py:2676(amin)
    39341    0.058    0.000    0.620    0.000 /src/smarts/core/vehicle.py:205(speed)
    13127    0.054    0.000    0.611    0.000 /src/smarts/core/sensors.py:873(track_latest_driven_path)
    84614    0.064    0.000    0.610    0.000 <__array_function__ internals>:2(any)
    73014    0.055    0.000    0.607    0.000 <__array_function__ internals>:2(all)
    26254    0.027    0.000    0.605    0.000 <__array_function__ internals>:2(mean)
    13127    0.095    0.000    0.602    0.000 /src/ultra/ultra/baselines/common/baseline_state_preprocessor.py:108(<listcomp>)
    13167    0.272    0.000    0.596    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/function_base.py:26(linspace)
       40    0.001    0.000    0.594    0.015 /src/smarts/core/trap_manager.py:268(_make_vehicle)
    46680    0.298    0.000    0.589    0.000 /src/ultra/ultra/utils/geometry.py:168(_unrotated_containspoints)
   231410    0.193    0.000    0.582    0.000 /src/smarts/core/utils/cache.py:116(__get__)
    65268    0.036    0.000    0.582    0.000 /usr/local/lib/python3.7/dist-packages/torch/nn/functional.py:904(relu)
    26174    0.040    0.000    0.560    0.000 /usr/local/lib/python3.7/dist-packages/shapely/geometry/point.py:36(__init__)
    39261    0.042    0.000    0.560    0.000 /src/smarts/core/smarts.py:729(agent_controls_vehicles)
       40    0.001    0.000    0.558    0.014 /src/smarts/core/vehicle_index.py:536(build_agent_vehicle)
    39341    0.296    0.000    0.555    0.000 /src/smarts/core/chassis.py:402(speed)
    26254    0.104    0.000    0.548    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/fromnumeric.py:3231(mean)
   154588    0.112    0.000    0.547    0.000 <__array_function__ internals>:2(concatenate)
    12341    0.099    0.000    0.546    0.000 /src/smarts/core/smarts.py:855(_process_collisions)
    65268    0.545    0.000    0.545    0.000 {built-in method relu}
    12351    0.043    0.000    0.531    0.000 /src/smarts/core/agent_manager.py:136(<dictcomp>)
    38958    0.527    0.000    0.527    0.000 {method 'send' of '_socket.socket' objects}
    13167    0.336    0.000    0.525    0.000 /src/smarts/core/utils/math.py:259(inplace_unwrap)
    90186    0.228    0.000    0.520    0.000 /src/ultra/ultra/utils/geometry.py:80(getyawrollpitchrotation)
    93312    0.094    0.000    0.518    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/fromnumeric.py:2551(amax)
    26174    0.068    0.000    0.517    0.000 /usr/local/lib/python3.7/dist-packages/shapely/geometry/point.py:130(_set_coords)
       40    0.002    0.000    0.516    0.013 /src/smarts/core/vehicle.py:300(build_agent_vehicle)
    12341    0.016    0.000    0.512    0.000 /src/smarts/core/bezier_motion_planner.py:86(cubic_bezier)
    37143    0.116    0.000    0.508    0.000 /usr/lib/python3.7/copy.py:269(_reconstruct)
     3200    0.052    0.000    0.507    0.000 /usr/local/lib/python3.7/dist-packages/torch/optim/optimizer.py:159(zero_grad)
    65835    0.042    0.000    0.501    0.000 <__array_function__ internals>:2(interp)
    13127    0.025    0.000    0.501    0.000 /src/smarts/core/vehicle_index.py:246(vehicle_is_shadowed)
  1708990    0.497    0.000    0.497    0.000 {built-in method __new__ of type object at 0x55af84858d40}
  1544254    0.488    0.000    0.488    0.000 /src/smarts/core/coordinates.py:49(__init__)
    84614    0.074    0.000    0.479    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/fromnumeric.py:2236(any)
    73014    0.068    0.000    0.477    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/fromnumeric.py:2324(all)
    52388    0.059    0.000    0.472    0.000 /src/smarts/core/waypoints.py:68(relative_heading)
    86387    0.469    0.000    0.469    0.000 /src/smarts/core/bezier_motion_planner.py:80(linear_bezier)
    93200    0.122    0.000    0.458    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/numeric.py:283(full)
    13127    0.096    0.000    0.458    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/shape_base.py:286(hstack)
  3990918    0.456    0.000    0.456    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/multiarray.py:707(dot)
    13127    0.021    0.000    0.445    0.000 /src/smarts/core/sensors.py:979(__call__)
