         12386996 function calls (12104456 primitive calls) in 13.355 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     5412    0.025    0.000    0.312    0.000 /src/ultra/ultra/utils/geometry.py:28(__init__)
     5201    0.050    0.000    0.302    0.000 /usr/local/lib/python3.7/dist-packages/sklearn/utils/validation.py:397(check_array)
      962    0.002    0.000    0.301    0.000 /src/smarts/core/waypoints.py:170(closest_waypoint_batched)
   380510    0.092    0.000    0.297    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/_asarray.py:16(asarray)
   104828    0.056    0.000    0.290    0.000 <__array_function__ internals>:2(atleast_1d)
    58637    0.081    0.000    0.290    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/fromnumeric.py:73(_wrapreduction)
      604    0.002    0.000    0.285    0.000 /src/smarts/core/waypoints.py:360(<listcomp>)
      604    0.089    0.000    0.282    0.000 /src/smarts/core/waypoints.py:362(_equally_spaced_path)
   112757    0.279    0.000    0.279    0.000 {method 'reduce' of 'numpy.ufunc' objects}
      584    0.001    0.000    0.275    0.000 /src/ultra/ultra/baselines/common/state_preprocessor.py:169(extract_ego_goal_path)
    20280    0.016    0.000    0.275    0.000 <__array_function__ internals>:2(stack)
     1168    0.010    0.000    0.273    0.000 /src/smarts/core/vehicle.py:236(state)
    52122    0.109    0.000    0.265    0.000 /usr/local/lib/python3.7/dist-packages/numpy/lib/function_base.py:435(asarray_chkfinite)
     1245    0.008    0.000    0.259    0.000 /src/smarts/core/smarts.py:728(_step_provider)
        5    0.250    0.050    0.250    0.050 {built-in method time.sleep}
    40907    0.030    0.000    0.242    0.000 {built-in method builtins.sorted}
      583    0.005    0.000    0.240    0.000 /src/smarts/core/sensors.py:483(_vehicle_is_wrong_way)
      584    0.005    0.000    0.238    0.000 /src/smarts/core/waypoints.py:251(<listcomp>)
      425    0.002    0.000    0.231    0.001 /src/smarts/core/smarts.py:684(_harmonize_providers)
       70    0.000    0.000    0.227    0.003 /src/smarts/core/sumo_road_network.py:124(from_file)
       70    0.001    0.000    0.226    0.003 /usr/share/sumo/tools/sumolib/net/__init__.py:778(readNet)
      140    0.000    0.000    0.222    0.002 /usr/lib/python3.7/xml/sax/__init__.py:29(parse)
      140    0.001    0.000    0.219    0.002 /usr/lib/python3.7/xml/sax/expatreader.py:103(parse)
    20280    0.066    0.000    0.213    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/shape_base.py:357(stack)
      140    0.001    0.000    0.213    0.002 /usr/lib/python3.7/xml/sax/xmlreader.py:115(parse)
     2296    0.007    0.000    0.211    0.000 /usr/local/lib/python3.7/dist-packages/torch/nn/modules/container.py:98(forward)
      140    0.000    0.000    0.208    0.001 /usr/lib/python3.7/xml/sax/expatreader.py:206(feed)
      140    0.049    0.000    0.207    0.001 {method 'Parse' of 'pyexpat.xmlparser' objects}
    12580    0.140    0.000    0.205    0.000 /src/smarts/core/coordinates.py:175(from_explicit_offset)
     1786    0.009    0.000    0.202    0.000 /usr/share/sumo/tools/traci/connection.py:160(_sendCmd)
     3802    0.019    0.000    0.194    0.000 /src/ultra/ultra/utils/common.py:45(rotate2d_vector)
      604    0.001    0.000    0.191    0.000 /src/smarts/core/waypoints.py:181(closest_waypoint)
       20    0.000    0.000    0.188    0.009 /usr/local/lib/python3.7/dist-packages/yaml/composer.py:50(compose_document)
  2020/20    0.004    0.000    0.188    0.009 /usr/local/lib/python3.7/dist-packages/yaml/composer.py:63(compose_node)
   140/20    0.002    0.000    0.187    0.009 /usr/local/lib/python3.7/dist-packages/yaml/composer.py:117(compose_mapping_node)
   132077    0.112    0.000    0.186    0.000 /src/smarts/core/utils/math.py:120(vec_2d)
    73088    0.125    0.000    0.185    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/numeric.py:1277(normalize_axis_tuple)
      583    0.002    0.000    0.183    0.000 /src/smarts/core/waypoints.py:198(closest_waypoint_on_lane)
     4406    0.009    0.000    0.181    0.000 /src/smarts/core/vehicle.py:272(position)
     1786    0.007    0.000    0.180    0.000 /usr/share/sumo/tools/traci/connection.py:80(_sendExact)
   104828    0.101    0.000    0.179    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/shape_base.py:25(atleast_1d)
    10824    0.103    0.000    0.175    0.000 /src/ultra/ultra/utils/geometry.py:103(_getunrotatedegocorners)
     4106    0.005    0.000    0.174    0.000 /src/smarts/core/vehicle.py:257(pose)
     5500    0.004    0.000    0.172    0.000 /usr/local/lib/python3.7/dist-packages/yaml/parser.py:94(check_event)
     4018    0.008    0.000    0.161    0.000 /usr/local/lib/python3.7/dist-packages/torch/nn/modules/linear.py:86(forward)
     1545    0.001    0.000    0.158    0.000 /src/smarts/core/waypoints.py:318(<listcomp>)
    91620    0.117    0.000    0.157    0.000 /src/smarts/core/coordinates.py:52(__new__)
      574    0.008    0.000    0.157    0.000 /src/ultra/ultra/baselines/common/social_vehicles_encoders/precog_encoder.py:53(forward)
     1268    0.005    0.000    0.156    0.000 /src/smarts/core/sumo_road_network.py:365(nearest_lanes)
    14996    0.034    0.000    0.151    0.000 /src/smarts/core/waypoints.py:320(<lambda>)
     4018    0.006    0.000    0.150    0.000 /usr/local/lib/python3.7/dist-packages/torch/nn/functional.py:1355(linear)
     1268    0.011    0.000    0.150    0.000 /usr/share/sumo/tools/sumolib/net/__init__.py:301(getNeighboringLanes)
    10290    0.009    0.000    0.147    0.000 /usr/lib/python3.7/xml/sax/expatreader.py:332(start_element)
     5201    0.040    0.000    0.145    0.000 /usr/local/lib/python3.7/dist-packages/sklearn/utils/validation.py:76(_assert_all_finite)
     2920    0.026    0.000    0.142    0.000 /src/smarts/core/chassis.py:429(longitudinal_lateral_speed)
      425    0.006    0.000    0.142    0.000 /src/smarts/core/sumo_traffic_simulation.py:336(sync)
      415    0.007    0.000    0.141    0.000 {method 'poll' of 'panda3d.core.AsyncTaskManager' objects}
     1786    0.008    0.000    0.140    0.000 /usr/share/sumo/tools/traci/connection.py:61(_recvExact)
    15000    0.012    0.000    0.140    0.000 /usr/local/lib/python3.7/dist-packages/yaml/scanner.py:113(check_token)
      415    0.001    0.000    0.137    0.000 /src/smarts/core/smarts.py:234(<listcomp>)
    10290    0.038    0.000    0.136    0.000 /usr/share/sumo/tools/sumolib/net/__init__.py:568(startElement)
      415    0.004    0.000    0.135    0.000 /src/smarts/core/bubble_manager.py:354(step)
     2336    0.015    0.000    0.134    0.000 /src/smarts/core/chassis.py:409(velocity_vectors)
     2240    0.001    0.000    0.134    0.000 /usr/local/lib/python3.7/dist-packages/yaml/parser.py:114(get_event)
       20    0.000    0.000    0.133    0.007 /usr/local/lib/python3.7/dist-packages/yaml/parser.py:127(parse_stream_start)
     9438    0.030    0.000    0.133    0.000 /src/smarts/core/utils/cache.py:89(__call__)
       20    0.133    0.007    0.133    0.007 /usr/local/lib/python3.7/dist-packages/yaml/events.py:37(__init__)
    16224    0.012    0.000    0.132    0.000 <__array_function__ internals>:2(amin)
    52122    0.021    0.000    0.132    0.000 {method 'all' of 'numpy.ndarray' objects}
     3572    0.130    0.000    0.130    0.000 {method 'recv' of '_socket.socket' objects}
      415    0.004    0.000    0.129    0.000 /src/smarts/core/smarts.py:817(_perform_agent_actions)
     5412    0.029    0.000    0.128    0.000 /src/ultra/ultra/utils/geometry.py:130(getcorners)
     4018    0.127    0.000    0.127    0.000 {built-in method addmm}
    45608    0.056    0.000    0.125    0.000 /src/smarts/core/utils/math.py:81(squared_dist)
      425    0.001    0.000    0.118    0.000 /src/smarts/core/sumo_traffic_simulation.py:323(step)
    53330    0.016    0.000    0.115    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/_methods.py:47(_all)
     1307    0.002    0.000    0.114    0.000 /usr/share/sumo/tools/traci/domain.py:182(_setCmd)
      564    0.003    0.000    0.114    0.000 /src/smarts/core/controllers/__init__.py:53(perform_action)
    16224    0.011    0.000    0.112    0.000 <__array_function__ internals>:2(amax)
      584    0.001    0.000    0.109    0.000 /src/smarts/core/sensors.py:979(__call__)
    16224    0.020    0.000    0.109    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/fromnumeric.py:2676(amin)
      564    0.003    0.000    0.108    0.000 /src/smarts/core/sumo_traffic_simulation.py:456(_move_vehicle)
      584    0.004    0.000    0.108    0.000 /src/smarts/core/smarts.py:779(neighborhood_vehicles_around_vehicle)
      425    0.009    0.000    0.106    0.000 /usr/share/sumo/tools/traci/connection.py:294(simulationStep)
     2900    0.007    0.000    0.106    0.000 /usr/local/lib/python3.7/dist-packages/yaml/scanner.py:156(fetch_more_tokens)
      415    0.002    0.000    0.105    0.000 /usr/local/lib/python3.7/dist-packages/direct/showbase/ShowBase.py:2142(__igLoop)
      415    0.009    0.000    0.104    0.000 /src/smarts/core/motion_planner_provider.py:57(step)
      584    0.001    0.000    0.103    0.000 /src/smarts/core/sensors.py:387(_vehicle_is_off_road)
    13550    0.014    0.000    0.103    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/fromnumeric.py:55(_wrapfunc)
     8112    0.052    0.000    0.103    0.000 /src/ultra/ultra/utils/geometry.py:168(_unrotated_containspoints)
       10    0.005    0.000    0.102    0.010 /src/smarts/core/smarts.py:392(_setup_bullet_client)
      415    0.101    0.000    0.101    0.000 {method 'renderFrame' of 'panda3d.core.GraphicsEngine' objects}
   178113    0.046    0.000    0.098    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/_asarray.py:88(asanyarray)
       10    0.002    0.000    0.098    0.010 /src/ultra/ultra/utils/episode.py:255(record_tensorboard)
       30    0.000    0.000    0.096    0.003 /src/smarts/core/scenario.py:812(map_bounding_box)
        5    0.000    0.000    0.094    0.019 /usr/lib/python3.7/subprocess.py:681(__init__)
        5    0.000    0.000    0.094    0.019 /usr/lib/python3.7/subprocess.py:1412(_execute_child)
    17855    0.030    0.000    0.091    0.000 /src/smarts/core/coordinates.py:101(relative_to)
      415    0.026    0.000    0.090    0.000 /src/smarts/core/bezier_motion_planner.py:35(trajectory_batched)
    16224    0.017    0.000    0.089    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/fromnumeric.py:2551(amax)
973844/973162    0.086    0.000    0.089    0.000 {built-in method builtins.len}
   175310    0.088    0.000    0.088    0.000 {method 'ravel' of 'numpy.ndarray' objects}
     5201    0.011    0.000    0.085    0.000 /usr/local/lib/python3.7/dist-packages/sklearn/utils/extmath.py:686(_safe_accumulator_op)
     1000    0.002    0.000    0.083    0.000 /usr/local/lib/python3.7/dist-packages/yaml/parser.py:446(parse_block_mapping_value)
16953/2117    0.029    0.000    0.082    0.000 /usr/lib/python3.7/copy.py:132(deepcopy)
    25218    0.018    0.000    0.082    0.000 <__array_function__ internals>:2(concatenate)
     1285    0.002    0.000    0.081    0.000 /src/smarts/core/utils/cache.py:127(wrapper)
     1140    0.002    0.000    0.081    0.000 /usr/local/lib/python3.7/dist-packages/yaml/parser.py:427(parse_block_mapping_key)
       10    0.000    0.000    0.080    0.008 /src/smarts/core/trap_manager.py:69(__init__)
       10    0.000    0.000    0.080    0.008 /src/smarts/core/trap_manager.py:74(init_traps)
      584    0.002    0.000    0.080    0.000 /src/smarts/core/sumo_road_network.py:504(point_is_within_road)
    29906    0.019    0.000    0.077    0.000 /src/smarts/core/waypoints.py:727(_edge)
      415    0.004    0.000    0.077    0.000 /src/smarts/core/bubble_manager.py:360(_sync_cursors)
      395    0.001    0.000    0.076    0.000 ultra/train.py:165(<dictcomp>)
      564    0.001    0.000    0.076    0.000 /usr/share/sumo/tools/traci/_vehicle.py:1579(moveToXY)
      564    0.004    0.000    0.075    0.000 /src/ultra/ultra/baselines/sac/sac/policy.py:171(step)
     1880    0.002    0.000    0.075    0.000 /usr/local/lib/python3.7/dist-packages/yaml/scanner.py:668(fetch_plain)
      358    0.008    0.000    0.074    0.000 /usr/local/lib/python3.7/dist-packages/sklearn/metrics/pairwise.py:201(euclidean_distances)
    17882    0.062    0.000    0.073    0.000 /src/smarts/core/utils/math.py:175(vec_to_radians)
     2276    0.004    0.000    0.072    0.000 /src/smarts/core/waypoints.py:82(signed_lateral_error)
    11328    0.008    0.000    0.070    0.000 <__array_function__ internals>:2(any)
     1545    0.002    0.000    0.070    0.000 /src/smarts/core/waypoints.py:283(<listcomp>)
   282443    0.047    0.000    0.068    0.000 {built-in method builtins.isinstance}
     1880    0.015    0.000    0.068    0.000 /usr/local/lib/python3.7/dist-packages/yaml/scanner.py:1270(scan_plain)
     2860    0.014    0.000    0.067    0.000 /src/ultra/ultra/utils/common.py:267(<listcomp>)
      564    0.001    0.000    0.067    0.000 /src/ultra/ultra/baselines/common/replay_buffer.py:135(add)
    32376    0.012    0.000    0.066    0.000 /src/smarts/core/sumo_road_network.py:289(lane_by_id)
      564    0.010    0.000    0.066    0.000 /src/ultra/ultra/baselines/common/replay_buffer.py:61(add)
     9320    0.007    0.000    0.065    0.000 <__array_function__ internals>:2(all)
      570    0.032    0.000    0.062    0.000 /src/smarts/core/waypoints.py:160(_build_kd_tree)
     5541    0.005    0.000    0.062    0.000 <__array_function__ internals>:2(sum)
       30    0.001    0.000    0.061    0.002 /usr/local/lib/python3.7/dist-packages/direct/showbase/Loader.py:185(loadModel)
    15306    0.017    0.000    0.061    0.000 /src/smarts/core/waypoints.py:285(<lambda>)
     1545    0.002    0.000    0.061    0.000 /src/smarts/core/waypoints.py:292(<listcomp>)
       30    0.007    0.000    0.060    0.002 {method 'loadSync' of 'panda3d.core.Loader' objects}
      584    0.004    0.000    0.060    0.000 /src/smarts/core/chassis.py:523(control)
      564    0.001    0.000    0.060    0.000 /src/smarts/core/vehicle.py:503(step)
       10    0.000    0.000    0.059    0.006 /src/smarts/core/smarts.py:377(_setup_road_network)
      564    0.001    0.000    0.059    0.000 /src/smarts/core/vehicle.py:507(control)
     1545    0.020    0.000    0.059    0.000 /src/smarts/core/waypoints.py:293(<listcomp>)
      564    0.001    0.000    0.059    0.000 /src/smarts/core/chassis.py:506(step)
    12580    0.057    0.000    0.059    0.000 /src/smarts/core/utils/math.py:39(yaw_from_quaternion)
     2276    0.024    0.000    0.058    0.000 /src/smarts/core/utils/math.py:93(signed_dist_to_line)
    28295    0.038    0.000    0.058    0.000 /usr/local/lib/python3.7/dist-packages/pybullet_utils/bullet_client.py:41(__getattr__)
   170322    0.041    0.000    0.057    0.000 /usr/local/lib/python3.7/dist-packages/numpy/linalg/linalg.py:121(isComplexType)
     1268    0.023    0.000    0.057    0.000 /usr/local/lib/python3.7/dist-packages/rtree/index.py:614(intersection)
     2889    0.009    0.000    0.057    0.000 /usr/share/sumo/tools/sumolib/geomhelper.py:126(distancePointToPolygon)
    33756    0.034    0.000    0.056    0.000 /usr/share/sumo/tools/sumolib/net/__init__.py:260(getLane)
      564    0.002    0.000    0.056    0.000 /src/smarts/core/chassis.py:668(_set_road_friction)
     4056    0.015    0.000    0.055    0.000 /src/ultra/ultra/utils/geometry.py:190(getlines)
    11328    0.009    0.000    0.054    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/fromnumeric.py:2236(any)
     2107    0.005    0.000    0.053    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/_methods.py:97(_clip)
       20    0.000    0.000    0.053    0.003 /src/smarts/core/trap_manager.py:300(_mission2trap)
    59476    0.053    0.000    0.053    0.000 /src/ultra/ultra/utils/common.py:284(get_relative_pos)
      358    0.001    0.000    0.052    0.000 /usr/local/lib/python3.7/dist-packages/sklearn/metrics/pairwise.py:63(check_pairwise_arrays)
     1692    0.002    0.000    0.052    0.000 <__array_function__ internals>:2(clip)
     5541    0.009    0.000    0.052    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/fromnumeric.py:2092(sum)
      425    0.004    0.000    0.051    0.000 /src/smarts/core/smarts.py:577(_pybullet_provider_sync)
        5    0.050    0.010    0.050    0.010 {built-in method posix.read}
     9320    0.008    0.000    0.050    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/fromnumeric.py:2324(all)
       20    0.000    0.000    0.050    0.002 /src/smarts/sstudio/types.py:508(to_geometry)
       10    0.000    0.000    0.049    0.005 /usr/local/lib/python3.7/dist-packages/gltf/loader.py:14(load_file)
       10    0.000    0.000    0.049    0.005 /usr/local/lib/python3.7/dist-packages/gltf/converter.py:1717(load_model)
       11    0.000    0.000    0.049    0.004 /usr/local/lib/python3.7/dist-packages/dill/_dill.py:261(dump)
      415    0.004    0.000    0.049    0.000 /src/smarts/core/vehicle_index.py:136(__deepcopy__)
     4552    0.004    0.000    0.049    0.000 <__array_function__ internals>:2(argmin)
       11    0.000    0.000    0.048    0.004 /usr/local/lib/python3.7/dist-packages/dill/_dill.py:422(dump)
4601/4186    0.007    0.000    0.048    0.000 /usr/lib/python3.7/copy.py:237(_deepcopy_dict)
       11    0.000    0.000    0.048    0.004 /usr/lib/python3.7/pickle.py:426(dump)
  7448/11    0.014    0.000    0.048    0.004 /usr/lib/python3.7/pickle.py:485(save)
   578/12    0.002    0.000    0.047    0.004 /usr/lib/python3.7/pickle.py:567(save_reduce)
     8213    0.015    0.000    0.047    0.000 /usr/share/sumo/tools/sumolib/geomhelper.py:111(distancePointToLine)
     1692    0.002    0.000    0.047    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/fromnumeric.py:2021(clip)
      340    0.001    0.000    0.047    0.000 /usr/local/lib/python3.7/dist-packages/tensorboardX/writer.py:378(add_scalar)
     1168    0.003    0.000    0.046    0.000 /src/smarts/core/chassis.py:385(steering)
       40    0.001    0.000    0.044    0.001 /src/smarts/core/mission_planner.py:92(plan)
    20280    0.017    0.000    0.044    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/shape_base.py:420(<listcomp>)
     1692    0.003    0.000    0.044    0.000 {method 'clip' of 'numpy.generic' objects}
    34524    0.043    0.000    0.043    0.000 /src/smarts/core/utils/math.py:139(lerp)
       10    0.000    0.000    0.043    0.004 /src/smarts/env/hiway_env.py:193(<dictcomp>)
   209/21    0.002    0.000    0.043    0.002 /usr/lib/python3.7/pickle.py:865(_batch_setitems)
        5    0.043    0.009    0.043    0.009 {built-in method _posixsubprocess.fork_exec}
   491559    0.043    0.000    0.043    0.000 {method 'append' of 'list' objects}
       20    0.035    0.002    0.042    0.002 /src/smarts/core/chassis.py:217(__init__)
     8112    0.018    0.000    0.042    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/_ufunc_config.py:39(seterr)
      584    0.005    0.000    0.042    0.000 /src/smarts/core/chassis.py:570(_apply_brake)
     4552    0.004    0.000    0.042    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/fromnumeric.py:1193(argmin)
      574    0.035    0.000    0.041    0.000 /usr/local/lib/python3.7/dist-packages/torch/distributions/normal.py:70(log_prob)
  213/171    0.001    0.000    0.041    0.000 /usr/local/lib/python3.7/dist-packages/dill/_dill.py:911(save_module_dict)
   369058    0.041    0.000    0.041    0.000 {built-in method builtins.issubclass}
    73088    0.023    0.000    0.040    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/numeric.py:1327(<listcomp>)
     2830    0.005    0.000    0.040    0.000 /src/smarts/core/vehicle_index.py:238(vehicles_by_actor_id)
    12600    0.014    0.000    0.040    0.000 /src/smarts/core/utils/math.py:60(fast_quaternion_from_angle)
  179/141    0.000    0.000    0.039    0.000 /usr/lib/python3.7/pickle.py:852(save_dict)
     5201    0.017    0.000    0.039    0.000 /usr/local/lib/python3.7/dist-packages/sklearn/utils/validation.py:180(_num_samples)
      415    0.013    0.000    0.039    0.000 /src/smarts/core/vehicle_index.py:299(sync)
       10    0.000    0.000    0.039    0.004 /src/smarts/core/scenario.py:330(discover_agent_missions)
     5484    0.013    0.000    0.038    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/fromnumeric.py:42(_wrapit)
   129872    0.038    0.000    0.038    0.000 {built-in method numpy.core._multiarray_umath.normalize_axis_index}
