         466030363 function calls (454278102 primitive calls) in 495.801 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
   470820    0.782    0.000    2.785    0.000 /usr/local/lib/python3.7/dist-packages/torch/nn/modules/module.py:833(_named_members)
    31747    0.055    0.000    2.705    0.000 /usr/share/sumo/tools/traci/domain.py:182(_setCmd)
   211852    0.524    0.000    2.677    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/fromnumeric.py:42(_wrapit)
   220548    0.632    0.000    2.665    0.000 /src/smarts/core/utils/cache.py:89(__call__)
   698576    0.715    0.000    2.657    0.000 /src/smarts/core/waypoints.py:285(<lambda>)
    46117    0.069    0.000    2.624    0.000 /src/smarts/core/waypoints.py:292(<listcomp>)
    94324    0.942    0.000    2.616    0.000 /usr/local/lib/python3.7/dist-packages/numpy/lib/arraysetops.py:50(ediff1d)
    70094    0.818    0.000    2.556    0.000 /src/smarts/core/waypoints.py:293(<listcomp>)
    37147    0.146    0.000    2.532    0.000 /usr/share/sumo/tools/traci/connection.py:61(_recvExact)
    78623    0.145    0.000    2.487    0.000 /src/smarts/core/waypoints.py:82(signed_lateral_error)
    15734    0.049    0.000    2.482    0.000 /src/smarts/core/sumo_road_network.py:504(point_is_within_road)
   264501    0.418    0.000    2.429    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/fromnumeric.py:2092(sum)
 10152849    1.671    0.000    2.421    0.000 {built-in method builtins.isinstance}
   312582    0.955    0.000    2.389    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/_methods.py:63(_clip_dep_is_scalar_nan)
     5316    0.051    0.000    2.358    0.000 /src/smarts/core/bubble_manager.py:354(step)
    74294    2.335    0.000    2.335    0.000 {method 'recv' of '_socket.socket' objects}
    95293    0.145    0.000    2.305    0.000 {method 'clip' of 'numpy.generic' objects}
   525837    2.196    0.000    2.264    0.000 /src/smarts/core/utils/math.py:39(yaw_from_quaternion)
  1067803    1.499    0.000    2.237    0.000 /usr/local/lib/python3.7/dist-packages/pybullet_utils/bullet_client.py:41(__getattr__)
   122043    0.344    0.000    2.213    0.000 /usr/share/sumo/tools/sumolib/geomhelper.py:126(distancePointToPolygon)
  2041026    2.134    0.000    2.134    0.000 {built-in method numpy.zeros}
    47162    0.040    0.000    2.112    0.000 <__array_function__ internals>:2(linspace)
   330108    0.316    0.000    2.098    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/_ufunc_config.py:441(__enter__)
  4062871    2.036    0.000    2.036    0.000 {method 'ravel' of 'numpy.ndarray' objects}
    78623    0.810    0.000    1.997    0.000 /src/smarts/core/utils/math.py:93(signed_dist_to_line)
    15694    0.019    0.000    1.991    0.000 /usr/share/sumo/tools/traci/_vehicle.py:1579(moveToXY)
   330108    0.364    0.000    1.979    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/_ufunc_config.py:446(__exit__)
    15694    0.035    0.000    1.973    0.000 /src/ultra/ultra/baselines/common/replay_buffer.py:135(add)
    47162    0.890    0.000    1.965    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/function_base.py:26(linspace)
    14569    0.051    0.000    1.965    0.000 /usr/local/lib/python3.7/dist-packages/sklearn/metrics/pairwise.py:63(check_pairwise_arrays)
    15694    0.284    0.000    1.939    0.000 /src/ultra/ultra/baselines/common/replay_buffer.py:61(add)
  4552294    1.923    0.000    1.923    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/fromnumeric.py:74(<dictcomp>)
   141780    0.187    0.000    1.913    0.000 /src/smarts/core/vehicle.py:205(speed)
    78550    0.390    0.000    1.869    0.000 /src/ultra/ultra/utils/common.py:267(<listcomp>)
  1650540    0.726    0.000    1.859    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/shape_base.py:348(_stack_dispatcher)
   343574    0.572    0.000    1.856    0.000 /usr/share/sumo/tools/sumolib/geomhelper.py:111(distancePointToLine)
   621610    0.467    0.000    1.816    0.000 /src/smarts/core/waypoints.py:727(_edge)
   248129    0.785    0.000    1.807    0.000 /usr/local/lib/python3.7/dist-packages/sklearn/utils/validation.py:180(_num_samples)
    47162    1.174    0.000    1.775    0.000 /src/smarts/core/utils/math.py:259(inplace_unwrap)
   125712    0.093    0.000    1.761    0.000 /src/smarts/core/waypoints.py:260(<lambda>)
   314033    0.225    0.000    1.737    0.000 /src/smarts/core/waypoints.py:68(relative_heading)
     5326    0.019    0.000    1.727    0.000 /src/smarts/core/sumo_traffic_simulation.py:323(step)
       10    0.001    0.000    1.705    0.170 /src/smarts/core/smarts.py:301(reset)
    15734    0.060    0.000    1.703    0.000 /src/ultra/ultra/baselines/common/state_preprocessor.py:57(get_social_vehicles_representation)
   141780    0.907    0.000    1.703    0.000 /src/smarts/core/chassis.py:402(speed)
     5316    0.108    0.000    1.702    0.000 {method 'poll' of 'panda3d.core.AsyncTaskManager' objects}
   723592    0.322    0.000    1.657    0.000 /src/smarts/core/sumo_road_network.py:289(lane_by_id)
   235810    0.140    0.000    1.640    0.000 <__array_function__ internals>:2(interp)
   525877    0.599    0.000    1.595    0.000 /src/smarts/core/utils/math.py:60(fast_quaternion_from_angle)
    31668    0.585    0.000    1.590    0.000 /usr/local/lib/python3.7/dist-packages/rtree/index.py:614(intersection)
    60998    0.054    0.000    1.574    0.000 {method 'clip' of 'numpy.ndarray' objects}
     5326    0.114    0.000    1.571    0.000 /usr/share/sumo/tools/traci/connection.py:294(simulationStep)
     5316    0.080    0.000    1.570    0.000 /src/smarts/core/bubble_manager.py:360(_sync_cursors)
    15734    0.032    0.000    1.558    0.000 /src/ultra/ultra/baselines/common/social_vehicle_extraction.py:70(get_social_vehicles_states_sorted_by_distance)
    15694    0.018    0.000    1.547    0.000 /src/smarts/core/vehicle.py:503(step)
   141326    0.111    0.000    1.540    0.000 <__array_function__ internals>:2(argmin)
    15694    0.026    0.000    1.530    0.000 /src/smarts/core/chassis.py:506(step)
  1633788    1.478    0.000    1.478    0.000 /src/ultra/ultra/utils/common.py:284(get_relative_pos)
    15694    0.025    0.000    1.458    0.000 /src/smarts/core/vehicle.py:507(control)
    15694    0.055    0.000    1.455    0.000 /src/smarts/core/chassis.py:668(_set_road_friction)
    15734    0.098    0.000    1.437    0.000 /src/smarts/core/chassis.py:523(control)
   259218    0.617    0.000    1.431    0.000 /src/ultra/ultra/utils/geometry.py:80(getyawrollpitchrotation)
  1650540    1.415    0.000    1.415    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/shape_base.py:432(<listcomp>)
  4305214    1.405    0.000    1.405    0.000 {built-in method builtins.hasattr}
2385488/564984    1.269    0.000    1.389    0.000 /usr/local/lib/python3.7/dist-packages/torch/nn/modules/module.py:1000(named_modules)
     5296    0.023    0.000    1.364    0.000 ultra/train.py:156(<dictcomp>)
     5316    0.140    0.000    1.355    0.000 /src/smarts/core/motion_planner_provider.py:57(step)
    15724    0.050    0.000    1.341    0.000 /src/ultra/ultra/baselines/dqn/dqn/policy.py:219(act)
   725112    0.815    0.000    1.339    0.000 /usr/share/sumo/tools/sumolib/net/__init__.py:260(getLane)
  3245399    1.334    0.000    1.334    0.000 {method 'transpose' of 'numpy.ndarray' objects}
   141326    0.122    0.000    1.327    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/fromnumeric.py:1193(argmin)
  3882851    0.951    0.000    1.323    0.000 /usr/local/lib/python3.7/dist-packages/numpy/linalg/linalg.py:121(isComplexType)
   660216    1.237    0.000    1.323    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/_ufunc_config.py:139(geterr)
   235810    0.308    0.000    1.318    0.000 /usr/local/lib/python3.7/dist-packages/numpy/lib/function_base.py:1269(interp)
    19615    0.186    0.000    1.316    0.000 /usr/local/lib/python3.7/dist-packages/scipy/linalg/decomp_qr.py:28(qr)
    16008    0.026    0.000    1.293    0.000 /src/smarts/core/utils/cache.py:127(wrapper)
    15724    0.101    0.000    1.278    0.000 /src/ultra/ultra/baselines/dqn/dqn/policy.py:226(_act)
275007/36979    0.463    0.000    1.258    0.000 /usr/lib/python3.7/copy.py:132(deepcopy)
      894    0.000    0.000    1.257    0.001 {built-in method builtins.next}
       10    0.000    0.000    1.246    0.125 /src/smarts/core/scenario.py:240(variations_for_all_scenario_roots)
    31468    0.087    0.000    1.215    0.000 /src/smarts/core/chassis.py:385(steering)
   374313    0.226    0.000    1.212    0.000 <__array_function__ internals>:2(ndim)
     5316    0.033    0.000    1.174    0.000 /usr/local/lib/python3.7/dist-packages/direct/showbase/ShowBase.py:2142(__igLoop)
       10    0.000    0.000    1.171    0.117 /src/smarts/core/scenario.py:172(__init__)
  1685889    0.662    0.000    1.163    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/shape_base.py:209(_arrays_for_stack_dispatcher)
     5316    0.335    0.000    1.143    0.000 /src/smarts/core/bezier_motion_planner.py:35(trajectory_batched)
     5316    1.120    0.000    1.120    0.000 {method 'renderFrame' of 'panda3d.core.GraphicsEngine' objects}
       10    0.018    0.002    1.104    0.110 /src/smarts/core/waypoints.py:133(__init__)
   248129    0.245    0.000    1.094    0.000 /usr/lib/python3.7/warnings.py:165(simplefilter)
 12431321    1.077    0.000    1.077    0.000 {method 'append' of 'list' objects}
  3774172    1.072    0.000    1.072    0.000 /src/smarts/core/coordinates.py:49(__init__)
    47403    0.079    0.000    1.057    0.000 {method 'sort' of 'list' objects}
  1506810    0.745    0.000    1.053    0.000 /usr/local/lib/python3.7/dist-packages/scipy/linalg/blas.py:372(getter)
    78500    0.141    0.000    1.049    0.000 /src/smarts/core/vehicle_index.py:238(vehicles_by_actor_id)
  8973267    1.041    0.000    1.041    0.000 {built-in method builtins.issubclass}
   218991    0.271    0.000    1.041    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/numeric.py:283(full)
    47082    0.161    0.000    1.039    0.000 /src/ultra/ultra/utils/common.py:202(get_vehicles_not_behind)
  1650540    1.027    0.000    1.027    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/shape_base.py:424(<setcomp>)
   274387    0.210    0.000    1.010    0.000 <__array_function__ internals>:2(transpose)
    35349    0.027    0.000    1.008    0.000 <__array_function__ internals>:2(hstack)
     5316    0.306    0.000    0.995    0.000 /src/smarts/core/vehicle_index.py:299(sync)
    15734    0.125    0.000    0.977    0.000 /src/smarts/core/chassis.py:570(_apply_brake)
    38546    0.017    0.000    0.965    0.000 /src/ultra/ultra/baselines/common/social_vehicle_extraction.py:79(<lambda>)
    15734    0.064    0.000    0.964    0.000 /src/smarts/core/sensors.py:380(_agent_reached_goal)
       10    0.003    0.000    0.950    0.095 /src/smarts/core/waypoints.py:481(_interpolate_shape_waypoints)
    38546    0.060    0.000    0.948    0.000 /src/ultra/ultra/baselines/common/social_vehicle_extraction.py:260(get_distance)
  4000527    0.948    0.000    0.948    0.000 {built-in method __new__ of type object at 0x5597af566d40}
      860    0.008    0.000    0.947    0.001 /src/smarts/core/waypoints.py:495(_interpolate_from_shape_wp)
   218991    0.366    0.000    0.911    0.000 /src/smarts/core/waypoints.py:332(<listcomp>)
      900    0.271    0.000    0.905    0.001 /src/smarts/core/waypoints.py:545(_process_interp_for_lane_wp)
  9022018    0.898    0.000    0.898    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/multiarray.py:235(inner)
   314310    0.562    0.000    0.894    0.000 /src/smarts/core/vehicle_index.py:41(_2id)
   313315    0.259    0.000    0.888    0.000 <__array_function__ internals>:2(copyto)
     5326    0.018    0.000    0.881    0.000 /src/smarts/core/smarts.py:851(_sync_panda3d)
    15734    0.082    0.000    0.866    0.000 /src/smarts/core/sensors.py:1118(__call__)
    15694    0.072    0.000    0.856    0.000 /src/smarts/core/vehicle.py:510(sync_to_panda3d)
    31388    0.068    0.000    0.845    0.000 /src/smarts/core/utils/math.py:154(low_pass_filter)
     5326    0.082    0.000    0.833    0.000 /src/smarts/core/smarts.py:577(_pybullet_provider_sync)
   248129    0.424    0.000    0.823    0.000 /usr/lib/python3.7/warnings.py:181(_add_filter)
   343614    0.610    0.000    0.815    0.000 /usr/share/sumo/tools/sumolib/geomhelper.py:58(lineOffsetWithMinimumDistanceToPoint)
  1323404    0.799    0.000    0.799    0.000 {built-in method numpy.empty}
     3923    0.061    0.000    0.789    0.000 /usr/local/lib/python3.7/dist-packages/scipy/signal/ltisys.py:2532(_valid_inputs)
68869/63553    0.112    0.000    0.787    0.000 /usr/lib/python3.7/copy.py:237(_deepcopy_dict)
   271424    0.320    0.000    0.782    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/numerictypes.py:365(issubdtype)
    15734    0.013    0.000    0.780    0.000 /src/smarts/core/scenario.py:131(is_complete)
    15734    0.061    0.000    0.767    0.000 /src/smarts/core/scenario.py:92(is_reached)
    35349    0.155    0.000    0.764    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/shape_base.py:286(hstack)
   374313    0.420    0.000    0.756    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/fromnumeric.py:3037(ndim)
     5316    0.014    0.000    0.755    0.000 /src/smarts/core/trap_manager.py:103(step)
   219716    0.754    0.000    0.754    0.000 {method 'copy_' of 'torch._C._TensorBase' objects}
