         150903838 function calls (146961251 primitive calls) in 160.930 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
   204840    0.330    0.000    1.202    0.000 /usr/local/lib/python3.7/dist-packages/torch/nn/modules/module.py:833(_named_members)
    91610    0.226    0.000    1.190    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/fromnumeric.py:42(_wrapit)
   155591    0.114    0.000    1.181    0.000 <__array_function__ internals>:2(all)
     3988    0.015    0.000    1.163    0.000 /src/smarts/core/sumo_traffic_simulation.py:323(step)
   345367    0.247    0.000    1.153    0.000 <__array_function__ internals>:2(concatenate)
    41048    0.414    0.000    1.148    0.000 /usr/local/lib/python3.7/dist-packages/numpy/lib/arraysetops.py:50(ediff1d)
     5760    0.130    0.000    1.130    0.000 /usr/local/lib/python3.7/dist-packages/sklearn/metrics/pairwise.py:201(euclidean_distances)
       10    0.001    0.000    1.109    0.111 /src/smarts/core/smarts.py:301(reset)
      463    0.000    0.000    1.109    0.002 {built-in method builtins.next}
       10    0.000    0.000    1.101    0.110 /src/smarts/core/scenario.py:240(variations_for_all_scenario_roots)
   139508    0.438    0.000    1.100    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/_methods.py:63(_clip_dep_is_scalar_nan)
    34213    0.063    0.000    1.099    0.000 /src/smarts/core/waypoints.py:82(signed_lateral_error)
   167952    0.119    0.000    1.098    0.000 <__array_function__ internals>:2(any)
     6848    0.023    0.000    1.089    0.000 /src/smarts/core/sumo_road_network.py:504(point_is_within_road)
     3978    0.072    0.000    1.073    0.000 {method 'poll' of 'panda3d.core.AsyncTaskManager' objects}
12079180/12072200    1.056    0.000    1.060    0.000 {built-in method builtins.len}
     3988    0.083    0.000    1.050    0.000 /usr/share/sumo/tools/traci/connection.py:294(simulationStep)
   113460    0.182    0.000    1.042    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/fromnumeric.py:2092(sum)
       10    0.001    0.000    1.025    0.103 /src/smarts/core/scenario.py:172(__init__)
  4113335    0.693    0.000    1.018    0.000 {built-in method builtins.isinstance}
   228257    0.982    0.000    1.011    0.000 /src/smarts/core/utils/math.py:39(yaw_from_quaternion)
    41522    0.063    0.000    1.011    0.000 {method 'clip' of 'numpy.generic' objects}
     3978    0.096    0.000    1.005    0.000 /src/smarts/core/motion_planner_provider.py:57(step)
     6828    0.010    0.000    0.982    0.000 /usr/share/sumo/tools/traci/_vehicle.py:1579(moveToXY)
    53996    0.152    0.000    0.975    0.000 /usr/share/sumo/tools/sumolib/geomhelper.py:126(distancePointToPolygon)
       10    0.019    0.002    0.959    0.096 /src/smarts/core/waypoints.py:133(__init__)
   465976    0.623    0.000    0.937    0.000 /usr/local/lib/python3.7/dist-packages/pybullet_utils/bullet_client.py:41(__getattr__)
    20524    0.017    0.000    0.918    0.000 <__array_function__ internals>:2(linspace)
   155591    0.132    0.000    0.917    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/fromnumeric.py:2324(all)
  1791949    0.902    0.000    0.902    0.000 {method 'ravel' of 'numpy.ndarray' objects}
    19496    0.020    0.000    0.891    0.000 /src/smarts/core/waypoints.py:283(<listcomp>)
    34213    0.361    0.000    0.887    0.000 /src/smarts/core/utils/math.py:93(signed_dist_to_line)
     6828    0.013    0.000    0.870    0.000 /src/ultra/ultra/baselines/common/replay_buffer.py:135(add)
    20524    0.384    0.000    0.858    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/function_base.py:26(linspace)
     6828    0.127    0.000    0.857    0.000 /src/ultra/ultra/baselines/common/replay_buffer.py:61(add)
     3978    0.249    0.000    0.856    0.000 /src/smarts/core/bezier_motion_planner.py:35(trajectory_batched)
   167952    0.138    0.000    0.851    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/fromnumeric.py:2236(any)
    61694    0.079    0.000    0.839    0.000 /src/smarts/core/vehicle.py:205(speed)
   280969    0.207    0.000    0.838    0.000 /src/smarts/core/waypoints.py:727(_edge)
     3978    0.042    0.000    0.837    0.000 /src/smarts/core/bubble_manager.py:360(_sync_cursors)
    34180    0.172    0.000    0.823    0.000 /src/ultra/ultra/utils/common.py:267(<listcomp>)
   151878    0.250    0.000    0.819    0.000 /usr/share/sumo/tools/sumolib/geomhelper.py:111(distancePointToLine)
       10    0.001    0.000    0.803    0.080 /src/smarts/core/waypoints.py:481(_interpolate_shape_waypoints)
      860    0.008    0.000    0.802    0.001 /src/smarts/core/waypoints.py:495(_interpolate_from_shape_wp)
     5760    0.021    0.000    0.789    0.000 /usr/local/lib/python3.7/dist-packages/sklearn/metrics/pairwise.py:63(check_pairwise_arrays)
    20524    0.517    0.000    0.784    0.000 /src/smarts/core/utils/math.py:259(inplace_unwrap)
   194112    0.208    0.000    0.783    0.000 /src/smarts/core/waypoints.py:285(<lambda>)
    19496    0.022    0.000    0.782    0.000 /src/smarts/core/waypoints.py:292(<listcomp>)
   106244    0.340    0.000    0.776    0.000 /usr/local/lib/python3.7/dist-packages/sklearn/utils/validation.py:180(_num_samples)
    56232    0.206    0.000    0.771    0.000 /src/ultra/ultra/utils/geometry.py:190(getlines)
    54704    0.037    0.000    0.768    0.000 /src/smarts/core/waypoints.py:260(<lambda>)
   136633    0.097    0.000    0.767    0.000 /src/smarts/core/waypoints.py:68(relative_heading)
    19496    0.253    0.000    0.760    0.000 /src/smarts/core/waypoints.py:293(<listcomp>)
      900    0.276    0.000    0.759    0.001 /src/smarts/core/waypoints.py:545(_process_interp_for_lane_wp)
    28232    0.026    0.000    0.756    0.000 {method 'clip' of 'numpy.ndarray' objects}
    61694    0.397    0.000    0.749    0.000 /src/smarts/core/chassis.py:402(speed)
151204/17738    0.263    0.000    0.743    0.000 /usr/lib/python3.7/copy.py:132(deepcopy)
   314461    0.140    0.000    0.740    0.000 /src/smarts/core/sumo_road_network.py:289(lane_by_id)
     3978    0.027    0.000    0.735    0.000 /usr/local/lib/python3.7/dist-packages/direct/showbase/ShowBase.py:2142(__igLoop)
   102620    0.061    0.000    0.717    0.000 <__array_function__ internals>:2(interp)
     6828    0.008    0.000    0.709    0.000 /src/smarts/core/vehicle.py:503(step)
     6828    0.012    0.000    0.701    0.000 /src/smarts/core/chassis.py:506(step)
     3978    0.694    0.000    0.694    0.000 {method 'renderFrame' of 'panda3d.core.GraphicsEngine' objects}
   228277    0.256    0.000    0.691    0.000 /src/smarts/core/utils/math.py:60(fast_quaternion_from_angle)
    61492    0.049    0.000    0.676    0.000 <__array_function__ internals>:2(argmin)
     6828    0.024    0.000    0.666    0.000 /src/smarts/core/chassis.py:668(_set_road_friction)
    11974    0.019    0.000    0.664    0.000 /src/smarts/core/utils/cache.py:127(wrapper)
  1534458    0.658    0.000    0.658    0.000 {built-in method __new__ of type object at 0x5572eaab6d40}
   710904    0.651    0.000    0.651    0.000 /src/ultra/ultra/utils/common.py:284(get_relative_pos)
       10    0.001    0.000    0.648    0.065 /src/smarts/core/smarts.py:338(setup)
     3958    0.011    0.000    0.643    0.000 ultra/train.py:156(<dictcomp>)
     6836    0.023    0.000    0.632    0.000 /src/ultra/ultra/baselines/dqn/dqn/policy.py:219(act)
     6828    0.011    0.000    0.629    0.000 /src/smarts/core/vehicle.py:507(control)
     6848    0.044    0.000    0.620    0.000 /src/smarts/core/chassis.py:523(control)
   281160    0.242    0.000    0.617    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/shape_base.py:420(<listcomp>)
   315841    0.367    0.000    0.604    0.000 /usr/share/sumo/tools/sumolib/net/__init__.py:260(getLane)
    13796    0.244    0.000    0.604    0.000 /usr/local/lib/python3.7/dist-packages/rtree/index.py:614(intersection)
     6836    0.048    0.000    0.602    0.000 /src/ultra/ultra/baselines/dqn/dqn/policy.py:226(_act)
1037856/245808    0.541    0.000    0.596    0.000 /usr/local/lib/python3.7/dist-packages/torch/nn/modules/module.py:1000(named_modules)
  1710448    0.423    0.000    0.583    0.000 /usr/local/lib/python3.7/dist-packages/numpy/linalg/linalg.py:121(isComplexType)
   112464    0.241    0.000    0.583    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/_ufunc_config.py:39(seterr)
    61492    0.053    0.000    0.579    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/fromnumeric.py:1193(argmin)
   102620    0.134    0.000    0.576    0.000 /usr/local/lib/python3.7/dist-packages/numpy/lib/function_base.py:1269(interp)
     8595    0.080    0.000    0.576    0.000 /usr/local/lib/python3.7/dist-packages/scipy/linalg/decomp_qr.py:28(qr)
   165792    0.105    0.000    0.559    0.000 <__array_function__ internals>:2(ndim)
  1012256    0.322    0.000    0.550    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/numeric.py:1327(<listcomp>)
    13696    0.039    0.000    0.540    0.000 /src/smarts/core/chassis.py:385(steering)
     3988    0.047    0.000    0.520    0.000 /src/smarts/core/smarts.py:577(_pybullet_provider_sync)
  1799504    0.519    0.000    0.519    0.000 {built-in method numpy.core._multiarray_umath.normalize_axis_index}
    34148    0.064    0.000    0.477    0.000 /src/smarts/core/vehicle_index.py:238(vehicles_by_actor_id)
   106244    0.109    0.000    0.475    0.000 /usr/lib/python3.7/warnings.py:165(simplefilter)
     3978    0.043    0.000    0.473    0.000 /src/smarts/core/vehicle_index.py:136(__deepcopy__)
  5435627    0.472    0.000    0.472    0.000 {method 'append' of 'list' objects}
  1426885    0.471    0.000    0.471    0.000 {built-in method builtins.hasattr}
    94724    0.117    0.000    0.464    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/numeric.py:283(full)
     3978    0.145    0.000    0.459    0.000 /src/smarts/core/vehicle_index.py:299(sync)
  3953080    0.457    0.000    0.457    0.000 {built-in method builtins.issubclass}
   644734    0.317    0.000    0.447    0.000 /usr/local/lib/python3.7/dist-packages/scipy/linalg/blas.py:372(getter)
  1432729    0.435    0.000    0.435    0.000 /src/smarts/core/coordinates.py:49(__init__)
    15443    0.012    0.000    0.433    0.000 <__array_function__ internals>:2(hstack)
41600/37622    0.061    0.000    0.428    0.000 /usr/lib/python3.7/copy.py:237(_deepcopy_dict)
     6848    0.054    0.000    0.426    0.000 /src/smarts/core/chassis.py:570(_apply_brake)
     6848    0.030    0.000    0.424    0.000 /src/smarts/core/sensors.py:380(_agent_reached_goal)
     3988    0.010    0.000    0.422    0.000 /src/smarts/core/smarts.py:851(_sync_panda3d)
   136768    0.260    0.000    0.408    0.000 /src/smarts/core/vehicle_index.py:41(_2id)
     6828    0.033    0.000    0.406    0.000 /src/smarts/core/vehicle.py:510(sync_to_panda3d)
   135772    0.116    0.000    0.402    0.000 <__array_function__ internals>:2(copyto)
       10    0.000    0.000    0.398    0.040 /src/smarts/core/smarts.py:671(_setup_providers)
       10    0.000    0.000    0.397    0.040 /src/smarts/core/sumo_traffic_simulation.py:239(setup)
   886859    0.389    0.000    0.389    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/fromnumeric.py:74(<dictcomp>)
   365446    0.388    0.000    0.388    0.000 {built-in method numpy.zeros}
    69084    0.163    0.000    0.384    0.000 /src/ultra/ultra/utils/geometry.py:80(getyawrollpitchrotation)
        5    0.001    0.000    0.377    0.075 /src/smarts/core/sumo_traffic_simulation.py:133(_initialize_traci_conn)
     6848    0.034    0.000    0.375    0.000 /src/smarts/core/sensors.py:1118(__call__)
    13656    0.030    0.000    0.370    0.000 /src/smarts/core/utils/math.py:154(low_pass_filter)
    94724    0.156    0.000    0.369    0.000 /src/smarts/core/waypoints.py:332(<listcomp>)
    56232    0.053    0.000    0.363    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/_ufunc_config.py:441(__enter__)
     6848    0.025    0.000    0.363    0.000 /src/ultra/ultra/baselines/common/state_preprocessor.py:57(get_social_vehicles_representation)
   151898    0.270    0.000    0.361    0.000 /usr/share/sumo/tools/sumolib/geomhelper.py:58(lineOffsetWithMinimumDistanceToPoint)
     3978    0.029    0.000    0.358    0.000 /src/smarts/core/vehicle_index.py:102(__and__)
   106244    0.186    0.000    0.356    0.000 /usr/lib/python3.7/warnings.py:181(_add_filter)
     1719    0.027    0.000    0.351    0.000 /usr/local/lib/python3.7/dist-packages/scipy/signal/ltisys.py:2532(_valid_inputs)
   165792    0.191    0.000    0.347    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/fromnumeric.py:3037(ndim)
     6828    0.008    0.000    0.346    0.000 /usr/share/sumo/tools/traci/_vehicle.py:1319(setSpeed)
     6848    0.007    0.000    0.341    0.000 /src/smarts/core/scenario.py:131(is_complete)
    56232    0.061    0.000    0.334    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/_ufunc_config.py:446(__exit__)
     6848    0.026    0.000    0.333    0.000 /src/smarts/core/scenario.py:92(is_reached)
   116414    0.139    0.000    0.333    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/numerictypes.py:365(issubdtype)
    15443    0.060    0.000    0.328    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/shape_base.py:286(hstack)
     3978    0.045    0.000    0.326    0.000 /src/smarts/core/vehicle_index.py:110(_subset)
   162009    0.062    0.000    0.325    0.000 /usr/lib/python3.7/abc.py:137(__instancecheck__)
   281160    0.125    0.000    0.325    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/shape_base.py:348(_stack_dispatcher)
     3978    0.009    0.000    0.318    0.000 /src/smarts/core/trap_manager.py:103(step)
    69754    0.317    0.000    0.317    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/_methods.py:78(_clip_dep_invoke_with_casting)
     6848    0.028    0.000    0.315    0.000 /src/smarts/core/sensors.py:873(track_latest_driven_path)
    13696    0.014    0.000    0.314    0.000 <__array_function__ internals>:2(mean)
     6848    0.044    0.000    0.312    0.000 /src/ultra/ultra/baselines/common/baseline_state_preprocessor.py:108(<listcomp>)
    95592    0.312    0.000    0.312    0.000 {method 'copy_' of 'torch._C._TensorBase' objects}
     3978    0.016    0.000    0.312    0.000 /src/smarts/core/agent_manager.py:226(fetch_agent_actions)
