         270692687 function calls (263731224 primitive calls) in 285.982 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
  1010988    1.788    0.000   19.347    0.000 /usr/local/lib/python3.7/dist-packages/scipy/spatial/distance.py:460(minkowski)
    87404    0.382    0.000   19.176    0.000 /src/ultra/ultra/utils/common.py:297(<listcomp>)
    32814    0.542    0.000   18.894    0.001 /src/smarts/core/waypoints.py:218(waypoint_paths_on_lane_at)
  2686855    8.911    0.000   16.942    0.000 /usr/local/lib/python3.7/dist-packages/numpy/linalg/linalg.py:2316(norm)
   152075    0.481    0.000   15.360    0.000 /src/smarts/core/waypoints.py:326(_closest_linked_wp_in_kd_tree_batched)
 18778404   15.090    0.000   15.090    0.000 {built-in method numpy.array}
  1203452    0.936    0.000   14.766    0.000 {built-in method builtins.min}
    32814    0.706    0.000   14.760    0.000 /src/smarts/core/waypoints.py:334(_waypoints_starting_at_waypoint)
  1263954    0.697    0.000   13.438    0.000 <__array_function__ internals>:2(moveaxis)
   152075    3.477    0.000   13.433    0.000 {method 'query' of 'sklearn.neighbors._kd_tree.BinaryTree' objects}
   365503    3.047    0.000   13.392    0.000 /src/smarts/core/chassis.py:366(pose)
    10948    0.044    0.000   13.097    0.001 /src/smarts/core/sensors.py:995(__call__)
    32814    0.123    0.000   12.712    0.000 /src/smarts/core/waypoints.py:360(<listcomp>)
    10948    0.144    0.000   12.673    0.001 /src/ultra/ultra/baselines/common/baseline_state_preprocessor.py:139(_adapt_observation_for_baseline)
  1147650    0.441    0.000   12.592    0.000 /src/ultra/ultra/utils/common.py:256(<lambda>)
    32814    3.491    0.000   12.590    0.000 /src/smarts/core/waypoints.py:362(_equally_spaced_path)
    21896    0.025    0.000   12.426    0.001 /src/ultra/ultra/baselines/common/state_preprocessor.py:173(extract_closest_waypoint)
  1263954    3.822    0.000   11.843    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/numeric.py:1340(moveaxis)
201280/161916    0.719    0.000   11.180    0.000 /usr/local/lib/python3.7/dist-packages/sklearn/utils/validation.py:59(inner_f)
    31797    0.370    0.000   11.169    0.000 /src/smarts/core/waypoints.py:274(_closest_linked_wp_in_kd_tree_with_pose_batched)
  2021976    2.140    0.000   10.144    0.000 /usr/local/lib/python3.7/dist-packages/scipy/spatial/distance.py:332(_validate_vector)
  2051379    2.833    0.000   10.065    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/fromnumeric.py:73(_wrapreduction)
    10948    0.120    0.000    9.998    0.001 /src/smarts/core/sensors.py:330(_is_done_with_events)
  3902264    1.852    0.000    9.584    0.000 <__array_function__ internals>:2(inner)
   171757    1.551    0.000    9.551    0.000 /usr/local/lib/python3.7/dist-packages/sklearn/utils/validation.py:397(check_array)
   702180    0.538    0.000    9.510    0.000 <__array_function__ internals>:2(stack)
   135726    1.190    0.000    8.924    0.000 /src/ultra/ultra/utils/common.py:150(get_box)
    21866    0.182    0.000    8.655    0.000 /src/smarts/core/waypoints.py:251(<listcomp>)
     4848    0.029    0.000    8.567    0.002 ultra/train.py:165(<dictcomp>)
    10918    0.091    0.000    8.538    0.001 /src/ultra/ultra/baselines/dqn/dqn/policy.py:288(step)
  3121679    7.996    0.000    7.996    0.000 {method 'reduce' of 'numpy.ufunc' objects}
   135726    0.593    0.000    7.734    0.000 /src/ultra/ultra/utils/geometry.py:28(__init__)
    20849    0.046    0.000    7.707    0.000 /src/smarts/core/waypoints.py:170(closest_waypoint_batched)
  1010988    1.576    0.000    7.415    0.000 /usr/local/lib/python3.7/dist-packages/scipy/linalg/misc.py:19(norm)
   702180    2.302    0.000    7.395    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/shape_base.py:357(stack)
    10918    4.001    0.000    7.051    0.001 /src/ultra/ultra/baselines/dqn/dqn/policy.py:211(soft_update)
    10948    0.204    0.000    6.979    0.001 /src/smarts/core/sensors.py:419(_vehicle_is_off_route_and_wrong_way)
  2527948    4.293    0.000    6.327    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/numeric.py:1277(normalize_axis_tuple)
  1374425    0.920    0.000    6.204    0.000 {built-in method builtins.sorted}
  3910742    2.049    0.000    6.041    0.000 <__array_function__ internals>:2(dot)
  7516543    1.834    0.000    6.001    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/_asarray.py:16(asarray)
   365503    3.937    0.000    5.779    0.000 /src/smarts/core/coordinates.py:175(from_explicit_offset)
  2046764    1.105    0.000    5.736    0.000 <__array_function__ internals>:2(atleast_1d)
  1024828    2.173    0.000    5.273    0.000 /usr/local/lib/python3.7/dist-packages/numpy/lib/function_base.py:435(asarray_chkfinite)
   130170    0.246    0.000    5.263    0.000 /src/smarts/core/vehicle.py:272(position)
    10948    0.016    0.000    5.188    0.000 /src/ultra/ultra/baselines/common/state_preprocessor.py:169(extract_ego_goal_path)
    10918    0.047    0.000    5.100    0.000 /src/smarts/core/controllers/lane_following_controller.py:419(_update_target_lane_if_reached_end_of_lane)
    21896    0.179    0.000    5.050    0.000 /src/smarts/core/vehicle.py:236(state)
    10918    0.021    0.000    4.659    0.000 /src/smarts/core/mission_planner.py:169(waypoint_paths_on_lane_at)
   171757    1.247    0.000    4.612    0.000 /usr/local/lib/python3.7/dist-packages/sklearn/utils/validation.py:76(_assert_all_finite)
    10948    0.086    0.000    4.606    0.000 /src/smarts/core/sensors.py:483(_vehicle_is_wrong_way)
   561744    0.407    0.000    4.486    0.000 <__array_function__ internals>:2(amin)
   271452    2.564    0.000    4.360    0.000 /src/ultra/ultra/utils/geometry.py:103(_getunrotatedegocorners)
   392720    0.395    0.000    4.070    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/fromnumeric.py:55(_wrapfunc)
  2431236    2.771    0.000    4.060    0.000 /src/smarts/core/coordinates.py:52(__new__)
    98502    0.113    0.000    4.047    0.000 /src/smarts/core/vehicle.py:257(pose)
    31797    0.029    0.000    3.953    0.000 /src/smarts/core/waypoints.py:318(<listcomp>)
   561744    0.398    0.000    3.827    0.000 <__array_function__ internals>:2(amax)
     4878    0.028    0.000    3.810    0.001 /src/smarts/core/smarts.py:684(_harmonize_providers)
    82388    0.391    0.000    3.805    0.000 /src/ultra/ultra/utils/common.py:45(rotate2d_vector)
   382122    0.851    0.000    3.773    0.000 /src/smarts/core/waypoints.py:320(<lambda>)
  2662087    2.208    0.000    3.768    0.000 /src/smarts/core/utils/math.py:120(vec_2d)
   561744    0.663    0.000    3.689    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/fromnumeric.py:2676(amin)
    10948    0.028    0.000    3.546    0.000 /src/smarts/core/waypoints.py:198(closest_waypoint_on_lane)
  2046764    1.993    0.000    3.536    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/shape_base.py:25(atleast_1d)
   281304    1.786    0.000    3.517    0.000 /src/ultra/ultra/utils/geometry.py:168(_unrotated_containspoints)
    11008    0.013    0.000    3.445    0.000 /src/smarts/core/waypoints.py:181(closest_waypoint)
    14604    0.122    0.000    3.360    0.000 /src/smarts/core/smarts.py:728(_step_provider)
    10918    0.061    0.000    3.267    0.000 /src/smarts/core/controllers/lane_following_controller.py:357(calculate_lateral_gains)
   104982    0.093    0.000    3.201    0.000 <__array_function__ internals>:2(clip)
   135726    0.679    0.000    3.176    0.000 /src/ultra/ultra/utils/geometry.py:130(getcorners)
    22046    0.081    0.000    3.152    0.000 /src/smarts/core/sumo_road_network.py:365(nearest_lanes)
  1153390    1.407    0.000    3.115    0.000 /src/smarts/core/utils/math.py:81(squared_dist)
   561744    0.569    0.000    3.061    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/fromnumeric.py:2551(amax)
    22046    0.224    0.000    3.029    0.000 /usr/share/sumo/tools/sumolib/net/__init__.py:301(getNeighboringLanes)
   104982    0.118    0.000    2.965    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/fromnumeric.py:2021(clip)
     2768    0.283    0.000    2.934    0.001 /usr/local/lib/python3.7/dist-packages/scipy/signal/ltisys.py:2915(place_poles)
    27047    0.134    0.000    2.909    0.000 /usr/share/sumo/tools/traci/connection.py:160(_sendCmd)
   611541    0.936    0.000    2.847    0.000 /src/smarts/core/coordinates.py:101(relative_to)
    10948    0.025    0.000    2.826    0.000 /src/smarts/core/sensors.py:979(__call__)
    60294    0.510    0.000    2.807    0.000 /src/smarts/core/chassis.py:429(longitudinal_lateral_speed)
    10948    0.092    0.000    2.800    0.000 /src/smarts/core/smarts.py:779(neighborhood_vehicles_around_vehicle)
   171757    0.337    0.000    2.725    0.000 /usr/local/lib/python3.7/dist-packages/sklearn/utils/extmath.py:686(_safe_accumulator_op)
   830175    0.591    0.000    2.692    0.000 <__array_function__ internals>:2(concatenate)
  1027596    0.437    0.000    2.651    0.000 {method 'all' of 'numpy.ndarray' objects}
  4421763    1.167    0.000    2.587    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/_asarray.py:88(asanyarray)
    27047    0.103    0.000    2.581    0.000 /usr/share/sumo/tools/traci/connection.py:80(_sendExact)
   109850    0.256    0.000    2.579    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/_methods.py:97(_clip)
    43792    0.278    0.000    2.503    0.000 /src/smarts/core/chassis.py:409(velocity_vectors)
     4868    0.010    0.000    2.495    0.001 /src/smarts/core/smarts.py:234(<listcomp>)
       10    0.000    0.000    2.480    0.248 /src/smarts/env/hiway_env.py:187(reset)
   349700    0.252    0.000    2.477    0.000 <__array_function__ internals>:2(all)
     4878    0.086    0.000    2.458    0.001 /src/smarts/core/sumo_traffic_simulation.py:336(sync)
   394852    0.280    0.000    2.418    0.000 <__array_function__ internals>:2(any)
  1093224    0.343    0.000    2.415    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/_methods.py:47(_all)
   327540    0.121    0.000    2.164    0.000 /usr/local/lib/python3.7/dist-packages/torch/nn/modules/module.py:846(parameters)
    10948    0.029    0.000    2.157    0.000 /src/smarts/core/sensors.py:387(_vehicle_is_off_road)
    10918    0.049    0.000    2.064    0.000 /src/smarts/core/sumo_traffic_simulation.py:456(_move_vehicle)
22800700/22789549    2.026    0.000    2.033    0.000 {built-in method builtins.len}
   160478    0.478    0.000    2.030    0.000 /src/smarts/core/utils/cache.py:89(__call__)
   327540    0.101    0.000    2.022    0.000 /usr/local/lib/python3.7/dist-packages/torch/nn/modules/module.py:870(named_parameters)
    22105    0.037    0.000    2.005    0.000 /usr/share/sumo/tools/traci/domain.py:182(_setCmd)
   183339    0.160    0.000    2.002    0.000 <__array_function__ internals>:2(sum)
    27047    0.113    0.000    1.997    0.000 /usr/share/sumo/tools/traci/connection.py:61(_recvExact)
    65628    0.060    0.000    1.951    0.000 <__array_function__ internals>:2(ediff1d)
    54671    0.091    0.000    1.933    0.000 /src/smarts/core/vehicle.py:267(heading)
   349700    0.287    0.000    1.929    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/fromnumeric.py:2324(all)
   327540    0.545    0.000    1.924    0.000 /usr/local/lib/python3.7/dist-packages/torch/nn/modules/module.py:833(_named_members)
   140436    0.526    0.000    1.915    0.000 /src/ultra/ultra/utils/geometry.py:190(getlines)
     4868    0.044    0.000    1.899    0.000 /src/smarts/core/bubble_manager.py:354(step)
     9841    0.207    0.000    1.896    0.000 /usr/local/lib/python3.7/dist-packages/sklearn/metrics/pairwise.py:201(euclidean_distances)
   394852    0.302    0.000    1.863    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/fromnumeric.py:2236(any)
   147053    0.357    0.000    1.856    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/fromnumeric.py:42(_wrapit)
    54094    1.847    0.000    1.847    0.000 {method 'recv' of '_socket.socket' objects}
    65628    0.644    0.000    1.796    0.000 /usr/local/lib/python3.7/dist-packages/numpy/lib/arraysetops.py:50(ediff1d)
    54701    0.102    0.000    1.721    0.000 /src/smarts/core/waypoints.py:82(signed_lateral_error)
    10948    0.035    0.000    1.712    0.000 /src/smarts/core/sumo_road_network.py:504(point_is_within_road)
    31797    0.036    0.000    1.705    0.000 /src/smarts/core/waypoints.py:283(<listcomp>)
   219700    0.670    0.000    1.680    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/_methods.py:63(_clip_dep_is_scalar_nan)
   183339    0.295    0.000    1.673    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/fromnumeric.py:2092(sum)
  6782538    1.106    0.000    1.616    0.000 {built-in method builtins.isinstance}
    66257    0.097    0.000    1.584    0.000 {method 'clip' of 'numpy.generic' objects}
   365503    1.530    0.000    1.578    0.000 /src/smarts/core/utils/math.py:39(yaw_from_quaternion)
     4878    0.018    0.000    1.510    0.000 /src/smarts/core/sumo_traffic_simulation.py:323(step)
    83149    0.235    0.000    1.505    0.000 /usr/share/sumo/tools/sumolib/geomhelper.py:126(distancePointToPolygon)
   385634    0.407    0.000    1.503    0.000 /src/smarts/core/waypoints.py:285(<lambda>)
   702180    0.582    0.000    1.500    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/shape_base.py:420(<listcomp>)
    10918    0.015    0.000    1.481    0.000 /usr/share/sumo/tools/traci/_vehicle.py:1579(moveToXY)
    31797    0.043    0.000    1.478    0.000 /src/smarts/core/waypoints.py:292(<listcomp>)
   743886    0.974    0.000    1.471    0.000 /usr/local/lib/python3.7/dist-packages/pybullet_utils/bullet_client.py:41(__getattr__)
   280872    0.606    0.000    1.440    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/_ufunc_config.py:39(seterr)
    38746    0.468    0.000    1.434    0.000 /src/smarts/core/waypoints.py:293(<listcomp>)
  2840168    1.432    0.000    1.432    0.000 {method 'ravel' of 'numpy.ndarray' objects}
    32814    0.027    0.000    1.431    0.000 <__array_function__ internals>:2(linspace)
     4868    0.097    0.000    1.404    0.000 {method 'poll' of 'panda3d.core.AsyncTaskManager' objects}
    54701    0.559    0.000    1.381    0.000 /src/smarts/core/utils/math.py:93(signed_dist_to_line)
    10918    0.022    0.000    1.380    0.000 /src/ultra/ultra/baselines/common/replay_buffer.py:135(add)
  2527948    0.804    0.000    1.378    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/numeric.py:1327(<listcomp>)
     4878    0.101    0.000    1.368    0.000 /usr/share/sumo/tools/traci/connection.py:294(simulationStep)
    10918    0.197    0.000    1.358    0.000 /src/ultra/ultra/baselines/common/replay_buffer.py:61(add)
    32814    0.604    0.000    1.339    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/function_base.py:26(linspace)
       10    0.001    0.000    1.337    0.134 /src/smarts/core/smarts.py:301(reset)
    98511    0.134    0.000    1.327    0.000 /src/smarts/core/vehicle.py:205(speed)
     9841    0.035    0.000    1.323    0.000 /usr/local/lib/python3.7/dist-packages/sklearn/metrics/pairwise.py:63(check_pairwise_arrays)
   437524    0.318    0.000    1.294    0.000 /src/smarts/core/waypoints.py:727(_edge)
  4494052    1.287    0.000    1.287    0.000 {built-in method numpy.core._multiarray_umath.normalize_axis_index}
    54650    0.269    0.000    1.281    0.000 /src/ultra/ultra/utils/common.py:267(<listcomp>)
   234537    0.387    0.000    1.262    0.000 /usr/share/sumo/tools/sumolib/geomhelper.py:111(distancePointToLine)
   171757    0.549    0.000    1.236    0.000 /usr/local/lib/python3.7/dist-packages/sklearn/utils/validation.py:180(_num_samples)
    32814    0.817    0.000    1.235    0.000 /src/smarts/core/utils/math.py:259(inplace_unwrap)
   218471    0.157    0.000    1.227    0.000 /src/smarts/core/waypoints.py:68(relative_heading)
     4868    0.120    0.000    1.218    0.000 /src/smarts/core/motion_planner_provider.py:57(step)
    87464    0.060    0.000    1.203    0.000 /src/smarts/core/waypoints.py:260(<lambda>)
     4868    0.064    0.000    1.195    0.000 /src/smarts/core/bubble_manager.py:360(_sync_cursors)
    98511    0.632    0.000    1.177    0.000 /src/smarts/core/chassis.py:402(speed)
   498526    0.220    0.000    1.175    0.000 /src/smarts/core/sumo_road_network.py:289(lane_by_id)
   164070    0.102    0.000    1.140    0.000 <__array_function__ internals>:2(interp)
    43593    0.039    0.000    1.132    0.000 {method 'clip' of 'numpy.ndarray' objects}
   365533    0.413    0.000    1.110    0.000 /src/smarts/core/utils/math.py:60(fast_quaternion_from_angle)
    10918    0.012    0.000    1.099    0.000 /src/smarts/core/vehicle.py:503(step)
      654    0.000    0.000    1.090    0.002 {built-in method builtins.next}
    10918    0.020    0.000    1.087    0.000 /src/smarts/core/chassis.py:506(step)
       10    0.000    0.000    1.081    0.108 /src/smarts/core/scenario.py:240(variations_for_all_scenario_roots)
    98322    0.079    0.000    1.055    0.000 <__array_function__ internals>:2(argmin)
     4868    0.303    0.000    1.037    0.000 /src/smarts/core/bezier_motion_planner.py:35(trajectory_batched)
    10918    0.039    0.000    1.030    0.000 /src/smarts/core/chassis.py:668(_set_road_friction)
  1136678    1.012    0.000    1.012    0.000 /src/ultra/ultra/utils/common.py:284(get_relative_pos)
213409/26869    0.365    0.000    1.012    0.000 /usr/lib/python3.7/copy.py:132(deepcopy)
       10    0.001    0.000    1.004    0.100 /src/smarts/core/scenario.py:172(__init__)
    10918    0.017    0.000    0.994    0.000 /src/smarts/core/vehicle.py:507(control)
     4848    0.016    0.000    0.986    0.000 ultra/train.py:156(<dictcomp>)
    10948    0.069    0.000    0.980    0.000 /src/smarts/core/chassis.py:523(control)
    10938    0.039    0.000    0.970    0.000 /src/ultra/ultra/baselines/dqn/dqn/policy.py:219(act)
    22046    0.399    0.000    0.966    0.000 /usr/local/lib/python3.7/dist-packages/rtree/index.py:614(intersection)
1659536/393048    0.875    0.000    0.962    0.000 /usr/local/lib/python3.7/dist-packages/torch/nn/modules/module.py:1000(named_modules)
    14654    0.024    0.000    0.960    0.000 /src/smarts/core/utils/cache.py:127(wrapper)
   499986    0.582    0.000    0.958    0.000 /usr/share/sumo/tools/sumolib/net/__init__.py:260(getLane)
     4868    0.028    0.000    0.957    0.000 /usr/local/lib/python3.7/dist-packages/direct/showbase/ShowBase.py:2142(__igLoop)
       10    0.018    0.002    0.934    0.093 /src/smarts/core/waypoints.py:133(__init__)
  2586925    0.925    0.000    0.925    0.000 {built-in method __new__ of type object at 0x558c9db10d40}
    10938    0.072    0.000    0.921    0.000 /src/ultra/ultra/baselines/dqn/dqn/policy.py:226(_act)
   886180    0.919    0.000    0.919    0.000 {built-in method numpy.zeros}
    13840    0.130    0.000    0.917    0.000 /usr/local/lib/python3.7/dist-packages/scipy/linalg/decomp_qr.py:28(qr)
     4868    0.911    0.000    0.911    0.000 {method 'renderFrame' of 'panda3d.core.GraphicsEngine' objects}
   164070    0.211    0.000    0.908    0.000 /usr/local/lib/python3.7/dist-packages/numpy/lib/function_base.py:1269(interp)
  2713103    0.657    0.000    0.905    0.000 /usr/local/lib/python3.7/dist-packages/numpy/linalg/linalg.py:121(isComplexType)
   140436    0.138    0.000    0.905    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/_ufunc_config.py:441(__enter__)
    98322    0.082    0.000    0.904    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/fromnumeric.py:1193(argmin)
  2051379    0.893    0.000    0.893    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/fromnumeric.py:74(<dictcomp>)
   262355    0.160    0.000    0.856    0.000 <__array_function__ internals>:2(ndim)
    21896    0.061    0.000    0.853    0.000 /src/smarts/core/chassis.py:385(steering)
    10948    0.038    0.000    0.840    0.000 /src/ultra/ultra/baselines/common/state_preprocessor.py:57(get_social_vehicles_representation)
   140436    0.156    0.000    0.829    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/_ufunc_config.py:446(__exit__)
  2545413    0.809    0.000    0.809    0.000 {built-in method builtins.hasattr}
   702180    0.302    0.000    0.796    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/shape_base.py:348(_stack_dispatcher)
       10    0.001    0.000    0.780    0.078 /src/smarts/core/waypoints.py:481(_interpolate_shape_waypoints)
      860    0.008    0.000    0.779    0.001 /src/smarts/core/waypoints.py:495(_interpolate_from_shape_wp)
    10948    0.022    0.000    0.750    0.000 /src/ultra/ultra/baselines/common/social_vehicle_extraction.py:70(get_social_vehicles_states_sorted_by_distance)
   135726    0.320    0.000    0.749    0.000 /src/ultra/ultra/utils/geometry.py:80(getyawrollpitchrotation)
  8619479    0.748    0.000    0.748    0.000 {method 'append' of 'list' objects}
    54610    0.099    0.000    0.748    0.000 /src/smarts/core/vehicle_index.py:238(vehicles_by_actor_id)
   171757    0.172    0.000    0.744    0.000 /usr/lib/python3.7/warnings.py:165(simplefilter)
   152075    0.197    0.000    0.738    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/numeric.py:283(full)
      900    0.266    0.000    0.737    0.001 /src/smarts/core/waypoints.py:545(_process_interp_for_lane_wp)
  1038668    0.520    0.000    0.725    0.000 /usr/local/lib/python3.7/dist-packages/scipy/linalg/blas.py:372(getter)
  2431236    0.719    0.000    0.719    0.000 /src/smarts/core/coordinates.py:49(__init__)
  6272131    0.714    0.000    0.714    0.000 {built-in method builtins.issubclass}
     4868    0.218    0.000    0.700    0.000 /src/smarts/core/vehicle_index.py:299(sync)
    24788    0.019    0.000    0.692    0.000 <__array_function__ internals>:2(hstack)
     4878    0.065    0.000    0.690    0.000 /src/smarts/core/smarts.py:577(_pybullet_provider_sync)
       10    0.001    0.000    0.683    0.068 /src/smarts/core/smarts.py:338(setup)
    10948    0.087    0.000    0.672    0.000 /src/smarts/core/chassis.py:570(_apply_brake)
    10948    0.047    0.000    0.662    0.000 /src/smarts/core/sensors.py:380(_agent_reached_goal)
     4878    0.015    0.000    0.632    0.000 /src/smarts/core/smarts.py:851(_sync_panda3d)
   218680    0.405    0.000    0.630    0.000 /src/smarts/core/vehicle_index.py:41(_2id)
   217703    0.186    0.000    0.629    0.000 <__array_function__ internals>:2(copyto)
   152075    0.252    0.000    0.617    0.000 /src/smarts/core/waypoints.py:332(<listcomp>)
    10918    0.049    0.000    0.609    0.000 /src/smarts/core/vehicle.py:510(sync_to_panda3d)
56071/51203    0.086    0.000    0.606    0.000 /usr/lib/python3.7/copy.py:237(_deepcopy_dict)
   702180    0.599    0.000    0.599    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/shape_base.py:432(<listcomp>)
    10948    0.055    0.000    0.597    0.000 /src/smarts/core/sensors.py:1118(__call__)
     4868    0.054    0.000    0.590    0.000 /src/smarts/core/vehicle_index.py:136(__deepcopy__)
    21836    0.046    0.000    0.580    0.000 /src/smarts/core/utils/math.py:154(low_pass_filter)
  1410385    0.579    0.000    0.579    0.000 {method 'transpose' of 'numpy.ndarray' objects}
   146431    0.115    0.000    0.570    0.000 <__array_function__ internals>:2(transpose)
   280872    0.525    0.000    0.562    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/_ufunc_config.py:139(geterr)
   234567    0.413    0.000    0.556    0.000 /usr/share/sumo/tools/sumolib/geomhelper.py:58(lineOffsetWithMinimumDistanceToPoint)
     2768    0.044    0.000    0.556    0.000 /usr/local/lib/python3.7/dist-packages/scipy/signal/ltisys.py:2532(_valid_inputs)
   188066    0.228    0.000    0.554    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/numerictypes.py:365(issubdtype)
   171757    0.286    0.000    0.554    0.000 /usr/lib/python3.7/warnings.py:181(_add_filter)
    32754    0.115    0.000    0.537    0.000 /src/ultra/ultra/utils/common.py:202(get_vehicles_not_behind)
    10948    0.009    0.000    0.535    0.000 /src/smarts/core/scenario.py:131(is_complete)
    10918    0.010    0.000    0.534    0.000 /usr/share/sumo/tools/traci/_vehicle.py:1319(setSpeed)
   152852    0.533    0.000    0.533    0.000 {method 'copy_' of 'torch._C._TensorBase' objects}
   262355    0.293    0.000    0.530    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/fromnumeric.py:3037(ndim)
    10948    0.042    0.000    0.526    0.000 /src/smarts/core/scenario.py:92(is_reached)
    32995    0.051    0.000    0.523    0.000 {method 'sort' of 'list' objects}
    24788    0.104    0.000    0.522    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/shape_base.py:286(hstack)
   726968    0.306    0.000    0.515    0.000 /usr/local/lib/python3.7/dist-packages/numpy/core/shape_base.py:209(_arrays_for_stack_dispatcher)
   260813    0.098    0.000    0.510    0.000 /usr/lib/python3.7/abc.py:137(__instancecheck__)
    21896    0.023    0.000    0.498    0.000 <__array_function__ internals>:2(mean)
    10948    0.072    0.000    0.497    0.000 /src/ultra/ultra/baselines/common/baseline_state_preprocessor.py:108(<listcomp>)
